orf,label
YEL037C,non_ess
YDR509W,non_ess
YMR246W,non_ess
YMR083W,non_ess
YLL047W,non_ess
YFL012W-A,non_ess
YML101C,non_ess
YGL121C,non_ess
YKL148C,non_ess
YBL108W,non_ess
YDR504C,non_ess
YDR008C,non_ess
YML078W,non_ess
YGR296C-B,non_ess
YKR048C,non_ess
YCL066W,non_ess
YMR315W,non_ess
YLR167W,ess
YBR185C,non_ess
YDR528W,non_ess
YML054C-A,non_ess
YGR242W,non_ess
YHR052W-A,non_ess
YLR312W-A,non_ess
YDR015C,non_ess
YLR156W,non_ess
YLR348C,non_ess
YBR278W,non_ess
YMR099C,non_ess
YHR042W,ess
YNR037C,non_ess
YDR065W,non_ess
YGR198W,ess
YHR135C,non_ess
YNR061C,non_ess
YMR316C-B,non_ess
YHL037C,non_ess
YNL032W,non_ess
YLR130C,non_ess
YGL152C,non_ess
YDR477W,non_ess
YMR040W,non_ess
YAL061W,non_ess
YKR001C,non_ess
YNL197C,non_ess
YLR131C,non_ess
YDR108W,non_ess
YML032C,non_ess
YJL062W-A,non_ess
YMR096W,non_ess
YHR193C,non_ess
YIL016W,non_ess
YBL025W,non_ess
YLR153C,ess
YHR038W,non_ess
YIL029C,non_ess
YNR075C-A,non_ess
YHR085W,ess
YKL029C,non_ess
YCR051W,non_ess
YBR209W,non_ess
YBL101C,non_ess
YMR315W-A,non_ess
YHR137W,non_ess
YBL022C,non_ess
YCR087W,non_ess
YLR307W,non_ess
YHR060W,non_ess
YML059C,non_ess
YHR063W-A,non_ess
YMR210W,non_ess
YCL059C,ess
YGR256W,non_ess
YKL065C,non_ess
YIR021W-A,non_ess
YBR105C,non_ess
YBL085W,non_ess
YBR004C,ess
YNL103W,ess
YBR109C,ess
YDR018C,non_ess
YKL173W,ess
YCL032W,non_ess
YMR138W,non_ess
YDL189W,non_ess
YLL043W,non_ess
YMR189W,non_ess
YKL169C,non_ess
YLR060W,ess
YMR097C,non_ess
YLR466W,non_ess
YER001W,non_ess
YGR120C,ess
YMR081C,non_ess
YMR198W,non_ess
YGR001C,non_ess
YLR045C,ess
YNL165W,non_ess
YNL104C,non_ess
YGR112W,non_ess
YKR055W,non_ess
YDL240W,non_ess
YLR206W,non_ess
YGL166W,non_ess
YNL038W,ess
YML133W-B,non_ess
YLR092W,non_ess
YBL016W,non_ess
YLR247C,non_ess
YJL067W,non_ess
YHR174W,non_ess
YGL183C,non_ess
YGL209W,non_ess
YBR266C,non_ess
YHR087W,non_ess
YIL116W,non_ess
YBR072W,non_ess
YLR406C,non_ess
YDR201W,ess
YNL273W,non_ess
YLR020C,non_ess
YHR050W-A,non_ess
YGR291C,non_ess
YLR128W,non_ess
YGL263W,non_ess
YCL010C,non_ess
YBR272C,non_ess
YMR220W,ess
YJL206C,non_ess
YLR269C,non_ess
YEL004W,non_ess
YDR504C,non_ess
YKL221W,non_ess
YJR151C,non_ess
YML096W,non_ess
YHR014W,non_ess
YLR340W,ess
YCR006C,non_ess
YDR021W,ess
YBR167C,ess
YER148W-A,non_ess
YGR063C,non_ess
YML031C-A,non_ess
YMR067C,non_ess
YJL022W,non_ess
YHR098C,non_ess
YMR159C,non_ess
YCL036W,non_ess
YER046W-A,non_ess
YGR018C,non_ess
YBL036C,non_ess
YJR020W,non_ess
YML104C,non_ess
YAL064W-B,non_ess
YIL134C-A,non_ess
YAR020C,non_ess
YNL096C,non_ess
YDR247W,non_ess
YJR017C,ess
YHR131C,non_ess
YKL074C,non_ess
YOL083C-A,non_ess
YJR096W,non_ess
YHR069C-A,non_ess
YBR111W-A,non_ess
YAL067W-A,non_ess
YLR030W,non_ess
YGR096W,non_ess
YKL012W,ess
YEL047C,non_ess
YLR175W,ess
YNR074C,non_ess
YDL051W,non_ess
YLR054C,non_ess
YMR093W,ess
YJL171C,non_ess
YMR251W,non_ess
YER023W,ess
YGR201C,non_ess
YNR004W,non_ess
YOL083W,non_ess
YDR034C-A,non_ess
YGR188C,non_ess
YLR453C,non_ess
YKL161C,non_ess
YLR431C,non_ess
YHR039C,non_ess
YJL222W,non_ess
YKL095W,ess
YNL128W,non_ess
YNL067W-A,non_ess
YKR064W,non_ess
YLR044C,non_ess
YFR008W,non_ess
YIL135C,non_ess
YGR270C-A,non_ess
YKL065W-A,non_ess
YFL054C,non_ess
YML007W,non_ess
YBR206W,non_ess
YNL229C,non_ess
YGL042C,non_ess
YGR215W,non_ess
YKL065W-A,non_ess
YGL223C,non_ess
YIL086C,non_ess
YNL063W,non_ess
YGL206C,non_ess
YJL222W-A,non_ess
YLR128W,non_ess
YBR071W,non_ess
YGL249W,non_ess
YBL085W,non_ess
YDL169C,non_ess
YHR018C,non_ess
YML046W,ess
YBR115C,non_ess
YKL179C,non_ess
YCR084C,non_ess
YHR161C,non_ess
YFR052C-A,non_ess
YDR447C,non_ess
YEL005C,non_ess
YDR030C,non_ess
YDR309C,non_ess
YLR153C,ess
YJR001W,non_ess
YBR205W,non_ess
YLL019C,non_ess
YDL242W,non_ess
YLR410W,non_ess
YGL156W,non_ess
YNR040W,non_ess
YGL205W,non_ess
YLR408C,non_ess
YLR016C,non_ess
YLR319C,non_ess
YBL007C,non_ess
YGL188C,non_ess
YDL177C,non_ess
YJL216C,non_ess
YLL066W-A,non_ess
YBL083C,non_ess
YGR152C,non_ess
YER097W,non_ess
YDL180W,non_ess
YNL115C,non_ess
YMR031C,non_ess
YNL219C,non_ess
YCR084C,non_ess
YDR545W,non_ess
YNL325C,non_ess
YGL233W,ess
YER187W,non_ess
YCR040W,non_ess
YLR157W-D,non_ess
YJR001W,non_ess
YMR229C,ess
YGL210W,non_ess
YGR066C,non_ess
YAL041W,ess
YDR168W,ess
YJR156C,non_ess
YHR080C,non_ess
YGL252C,non_ess
YGL141W,non_ess
YLR412C-A,non_ess
YGR100W,non_ess
YLR064W,non_ess
YMR291W,non_ess
YMR135W-A,non_ess
YHR050W,non_ess
YMR135W-A,non_ess
YDR014W,non_ess
YJL193W,non_ess
YJL205C,non_ess
YDR128W,non_ess
YGL205W,non_ess
YJL192C,non_ess
YLR109W,non_ess
YOL139C,ess
YBR141W-A,non_ess
YOL112W,non_ess
YBR230W-A,non_ess
YNL327W,non_ess
YLR417W,non_ess
YDL082W,non_ess
YIL016W,non_ess
YNL228W,non_ess
YER102W,non_ess
YJL185C,non_ess
YFR033C,non_ess
YBR294W,non_ess
YMR173W-A,non_ess
YOL129W,non_ess
YML059C,non_ess
YJL156W-A,non_ess
YBL099W,non_ess
YFR026C,non_ess
YFR055W,non_ess
YBL029W,non_ess
YBR206W,non_ess
YBR024W,non_ess
YKL220C,non_ess
YKL190W,non_ess
YMR153C-A,non_ess
YGL256W,non_ess
YBL049W,non_ess
YHR099W,non_ess
YLR449W,non_ess
YML133W-B,non_ess
YNL122C,non_ess
YHR059W,non_ess
YER037W,non_ess
YHL008C,non_ess
YFR008W,non_ess
YCR042C,non_ess
YLR232W,non_ess
YNL082W,non_ess
YGL229C,non_ess
YLR429W,non_ess
YGR267C,ess
YGR143W,non_ess
YJL141C,non_ess
YIL068W-A,non_ess
YER039C-A,non_ess
YGL250W,non_ess
YDR320C-A,non_ess
YDR348C,non_ess
YJL225W-A,non_ess
YEL010W,non_ess
YLL029W,non_ess
YMR132C,non_ess
YIR003W,non_ess
YKL126W,non_ess
YGL104C,non_ess
YLR177W,non_ess
YLL009C,non_ess
YDR540C,non_ess
YMR277W,ess
YDR076W,non_ess
YBL001C,non_ess
YGL034C,non_ess
YDL090C,non_ess
YBR291C,non_ess
YDR305C,non_ess
YIL088C,non_ess
YDR106W,non_ess
YML051W,non_ess
YMR283C,non_ess
YGL011C,ess
YGL131C,non_ess
YNR014W,non_ess
YMR085W,non_ess
YGR225W,non_ess
YIL056W,non_ess
YDL042C,non_ess
YOL149W,ess
YMR159C,non_ess
YBR073W,non_ess
YJR072C,ess
YGR090W,ess
YJR162C,non_ess
YBR067C,non_ess
YBL039W-B,non_ess
YDR426C,non_ess
YLR441C,non_ess
YGR024C,ess
YHR152W,non_ess
YJR072C,ess
YNL024C-A,non_ess
YER016W,non_ess
YJR152W,non_ess
YLR414C,non_ess
YHR143W-A,ess
YDL107W,non_ess
YLL042C,non_ess
YDR515W,non_ess
YMR323W,non_ess
YMR055C,non_ess
YNL004W,non_ess
YDL094C,non_ess
YFL062W,non_ess
YJR108W,non_ess
YDL138W,non_ess
YOL088C,non_ess
YMR026C,non_ess
YBR012C,non_ess
YDR121W,non_ess
YKL094W,non_ess
YDR291W,non_ess
YML079W,non_ess
YLR123C,non_ess
YMR056C,non_ess
YDL105W,ess
YDR443C,non_ess
YGL010W,non_ess
YDR537C,non_ess
YBL039C-A,non_ess
YLR446W,non_ess
YJR018W,non_ess
YJL069C,ess
YMR049C,ess
YGR122C-A,non_ess
YDR464C-A,non_ess
YNL307C,non_ess
YHR028W-A,non_ess
YER106W,non_ess
YEL056W,non_ess
YCR031C,non_ess
YBL113W-A,non_ess
YHR162W,non_ess
YGR108W,non_ess
YKL119C,non_ess
YOL046C,non_ess
YDR214W,non_ess
YLR363W-A,non_ess
YMR034C,non_ess
YBR039W,non_ess
YNR050C,non_ess
YMR153C-A,non_ess
YNL035C,non_ess
YLR322W,non_ess
YGL026C,non_ess
YHR183W,non_ess
YMR135W-A,non_ess
YHL004W,non_ess
YER111C,non_ess
YDL103C,ess
YHR152W,non_ess
YHR139C,non_ess
YDR258C,non_ess
YLL029W,non_ess
YDR515W,non_ess
YML133W-A,non_ess
YLR023C,non_ess
YGR050C,non_ess
YHR208W,non_ess
YDR211W,ess
YLR083C,non_ess
YAR014C,non_ess
YML029W,non_ess
YDR071C,non_ess
YHR059W,non_ess
YOL079W,non_ess
YLR013W,non_ess
YLR313C,non_ess
YDL248W,non_ess
YMR307C-A,non_ess
YLR073C,non_ess
YBR302C,non_ess
YLL042C,non_ess
YCL005W,non_ess
YDL243C,non_ess
YGR257C,non_ess
YCR092C,non_ess
YBR056W,non_ess
YIL140W,non_ess
YNL235C,non_ess
YLR413W,non_ess
YKL210W,ess
YDR072C,non_ess
YFL036W,non_ess
YBR085W,non_ess
YJR156C,non_ess
YLR225C,non_ess
YBL025W,non_ess
YHL009C,non_ess
YOL046C,non_ess
YEL008C-A,non_ess
YLR434C,non_ess
YLL038C,non_ess
YMR244C-A,non_ess
YNL108C,non_ess
YGL036W,non_ess
YNL125C,non_ess
YMR112C,ess
YLR236C,non_ess
YBR023C,non_ess
YFL017C,ess
YLL002W,non_ess
YHR113W,non_ess
YJL223C,non_ess
YGR008C,non_ess
YGR140W,ess
YKL182W,ess
YHL047C,non_ess
YGR127W,non_ess
YLR129W,ess
YEL028W,non_ess
YER078W-A,non_ess
YNL119W,non_ess
YHR002W,non_ess
YDR246W,ess
YBR255W,non_ess
YDR333C,non_ess
YNR009W,non_ess
YGR090W,ess
YMR145C,non_ess
YNL005C,non_ess
YKR074W,non_ess
YCR010C,non_ess
YGR230W,non_ess
YBR130C,non_ess
YMR187C,non_ess
YCL073C,non_ess
YMR317W,non_ess
YLR425W,non_ess
YNL183C,non_ess
YNR054C,ess
YGL071W,non_ess
YKL196C,ess
YGL041C,non_ess
YMR175W-A,non_ess
YML103C,non_ess
YDR517W,non_ess
YNR029C,non_ess
YDL151C,non_ess
YDL093W,non_ess
YML118W,non_ess
YKL064W,non_ess
YBL022C,non_ess
YBR054W,non_ess
YIL076W,non_ess
YGR121W-A,non_ess
YJR094C,non_ess
YEL066W,non_ess
YDR006C,non_ess
YBL055C,non_ess
YKR093W,non_ess
YKL185W,non_ess
YMR257C,non_ess
YGL033W,non_ess
YNL102W,ess
YDR179W-A,non_ess
YLR080W,non_ess
YDL222C,non_ess
YML046W,ess
YIL145C,non_ess
YJR099W,non_ess
YFL021C-A,non_ess
YAL034C,non_ess
YMR282C,non_ess
YCL055W,non_ess
YER051W,non_ess
YKL109W,non_ess
YCL064C,non_ess
YLR161W,non_ess
YBR209W,non_ess
YGL242C,non_ess
YLR368W,non_ess
YGR065C,ess
YGR180C,non_ess
YKL133C,non_ess
YCL011C,non_ess
YGR093W,non_ess
YDR005C,non_ess
YMR127C,non_ess
YDR533C,non_ess
YCR024C-B,non_ess
YHR173C,non_ess
YLL032C,non_ess
YIL042C,non_ess
YCR087W,non_ess
YOL085W-A,non_ess
YJR051W,non_ess
YLR438C-A,ess
YMR071C,non_ess
YGL196W,non_ess
YNR074C,non_ess
YGL018C,ess
YMR141W-A,non_ess
YBR202W,ess
YLR311C,non_ess
YMR282C,non_ess
YNL168C,non_ess
YML104C,non_ess
YOL132W,non_ess
YLR163W-A,non_ess
YKR068C,ess
YLR389C,non_ess
YNL166C,non_ess
YBR106W,non_ess
YLR309C,non_ess
YER091C-A,non_ess
YNL322C,non_ess
YLL045C,non_ess
YDL239C,non_ess
YHR193C,non_ess
YDR463W,non_ess
YJR055W,non_ess
YBL056W,non_ess
YER115C,non_ess
YML010W,ess
YJR124C,non_ess
YNL061W,ess
YER113C,non_ess
YFL015C,non_ess
YCR027C,non_ess
YIR007W,non_ess
YNL106C,non_ess
YGL137W,ess
YFL008W,ess
YMR114C,non_ess
YHR042W,ess
YNL317W,ess
YGR185C,ess
YOL100W,non_ess
YNL195C,non_ess
YJR021C,non_ess
YDL033C,non_ess
YHR083W,ess
YML036W,non_ess
YLR173W,non_ess
YEL023C,non_ess
YDR369C,non_ess
YNL024C,non_ess
YDR197W,non_ess
YML062C,non_ess
YJL095W,non_ess
YNL178W,ess
YML119W,non_ess
YLL041C,non_ess
YKL040C,non_ess
YLL002W,non_ess
YLR408C,non_ess
YGL021W,non_ess
YGR217W,non_ess
YNL051W,non_ess
YJL069C,ess
YIL029C,non_ess
YOL064C,non_ess
YML031C-A,non_ess
YML106W,non_ess
YGR204W,non_ess
YBL019W,non_ess
YCR054C,ess
YML126C,ess
YMR301C,ess
YBL058W,non_ess
YFR050C,ess
YIL048W,ess
YIL030W-A,non_ess
YGR053C,non_ess
YNR038W,ess
YEL048C,non_ess
YGR032W,non_ess
YOL047C,non_ess
YMR188C,non_ess
YKR059W,non_ess
YDR273W,non_ess
YKR040C,non_ess
YLR374C,non_ess
YKR024C,non_ess
YGL192W,non_ess
YMR090W,non_ess
YMR070W,non_ess
YNL197C,non_ess
YDR050C,ess
YNR011C,ess
YDR164C,ess
YLR341W,non_ess
YNR035C,ess
YCR006C,non_ess
YGL172W,ess
YEL008C-A,non_ess
YEL043W,non_ess
YGL199C,non_ess
YCR020C,non_ess
YHR151C,non_ess
YDR437W,ess
YLR021W,non_ess
YDR118W,ess
YGL226W,non_ess
YMR005W,ess
YAL051W,non_ess
YLR069C,non_ess
YDL172C,non_ess
YOL155W-A,non_ess
YLL054C,non_ess
YGR288W,non_ess
YJR109C,non_ess
YDR083W,non_ess
YDR158W,non_ess
YMR034C,non_ess
YLR418C,non_ess
YHR212W-A,non_ess
YMR164C,non_ess
YLR236C,non_ess
YBR069C,non_ess
YLL029W,non_ess
YHL010C,non_ess
YKL135C,non_ess
YKR027W,non_ess
YBL003C,non_ess
YDL075W,non_ess
YDL027C,non_ess
YER053C-A,non_ess
YMR141W-A,non_ess
YOL109W,non_ess
YNL028W,non_ess
YER076C,non_ess
YLR421C,non_ess
YIL011W,non_ess
YJL144W,non_ess
YKR103W,non_ess
YBR221W-A,non_ess
YOL135C,ess
YNL195C,non_ess
YDR056C,non_ess
YKR040C,non_ess
YDR415C,non_ess
YLR345W,non_ess
YMR110C,non_ess
YKL112W,ess
YGR096W,non_ess
YGR007W,non_ess
YLR097C,non_ess
YBR134W,non_ess
YDR123C,non_ess
YNL085W,non_ess
YDR420W,non_ess
YLR453C,non_ess
YLR071C,ess
YKL138C-A,non_ess
YGR194C,non_ess
YGR155W,non_ess
YHR054C,non_ess
YBL075C,non_ess
YBR084C-A,non_ess
YGR268C,non_ess
YML099W-A,non_ess
YGR111W,non_ess
YJL127W-A,non_ess
YBR208C,non_ess
YML055W,non_ess
YBR113W,non_ess
YDL226C,non_ess
YML125C,ess
YLR115W,ess
YDR280W,ess
YML078W,non_ess
YGL091C,ess
YJL151C,non_ess
YDR322C-A,non_ess
YGL188C-A,non_ess
YBL067C,non_ess
YBL052C,non_ess
YNL231C,non_ess
YDL109C,non_ess
YCR006C,non_ess
YKL224C,non_ess
YER040W,non_ess
YLR327C,non_ess
YGR176W,non_ess
YDR318W,non_ess
YEL043W,non_ess
YMR187C,non_ess
YGR183C,non_ess
YLR393W,non_ess
YNL103W-A,non_ess
YEL048C,non_ess
YCL067C,non_ess
YJL083W,non_ess
YJL050W,ess
YHR002W,non_ess
YBL076C,ess
YFR012W-A,non_ess
YNL180C,non_ess
YMR173W-A,non_ess
YGR267C,ess
YJL016W,non_ess
YGL245W,ess
YMR131C,ess
YBR281C,non_ess
YMR086W,non_ess
YBL074C,ess
YGL243W,non_ess
YHR113W,non_ess
YML030W,non_ess
YBR230W-A,non_ess
YMR174C,non_ess
YGR223C,non_ess
YLR175W,ess
YJR159W,non_ess
YLR377C,non_ess
YNL308C,ess
YGL076C,non_ess
YKR010C,non_ess
YJL124C,non_ess
YBR059C,non_ess
YDL054C,non_ess
YLR333C,non_ess
YNL172W,ess
YKL204W,non_ess
YGR141W,non_ess
YJL100W,non_ess
YCR017C,non_ess
YDR540C,non_ess
YHL003C,non_ess
YGR052W,non_ess
YOL159C,non_ess
YIL019W,ess
YMR320W,non_ess
YBL039W-B,non_ess
YJL178C,non_ess
YJR151C,non_ess
YLR367W,non_ess
YLR265C,non_ess
YFL010C,non_ess
YIL030W-A,non_ess
YER035W,non_ess
YLR296W,non_ess
YDR455C,non_ess
YLR252W,non_ess
YER175C,non_ess
YDL018C,non_ess
YLR189C,non_ess
YMR164C,non_ess
YER090W,non_ess
YLR322W,non_ess
YNL056W,non_ess
YCL024W,non_ess
YIR001C,non_ess
YLR154W-F,non_ess
YDR479C,non_ess
YDR403W,non_ess
YDR013W,ess
YLR422W,non_ess
YDR280W,ess
YMR052C-A,non_ess
YNR034W,non_ess
YBR139W,non_ess
YKR037C,ess
YLL051C,non_ess
YDR059C,non_ess
YDR439W,non_ess
YKL165C,ess
YOL101C,non_ess
YDR172W,ess
YGR173W,non_ess
YER138W-A,non_ess
YBR251W,non_ess
YFR031C-A,non_ess
YKR060W,non_ess
YDR097C,non_ess
YIL039W,non_ess
YDR234W,non_ess
YJL221C,non_ess
YKR016W,non_ess
YJR136C,non_ess
YGL071W,non_ess
YMR296C,ess
YJR051W,non_ess
YFR052C-A,non_ess
YLR281C,non_ess
YBR051W,non_ess
YKR043C,non_ess
YNR018W,non_ess
YJR093C,ess
YAL068C,non_ess
YDR059C,non_ess
YBR072W,non_ess
YER175C,non_ess
YGL128C,ess
YDR296W,non_ess
YBR193C,ess
YJL003W,non_ess
YLR020C,non_ess
YLR340W,ess
YDR183W,non_ess
YML051W,non_ess
YDR224C,ess
YBL022C,non_ess
YMR292W,non_ess
YML084W,non_ess
YBR039W,non_ess
YMR191W,non_ess
YOL066C,ess
YGR032W,non_ess
YDR410C,non_ess
YGL150C,ess
YEL062W,non_ess
YLL034C,ess
YAR073W,non_ess
YML003W,non_ess
YFL031W,non_ess
YHR212C,non_ess
YBR094W,non_ess
YJR138W,non_ess
YKL137W,non_ess
YGL213C,non_ess
YGR054W,non_ess
YDR369C,non_ess
YDR120C,non_ess
YIR027C,non_ess
YDL156W,non_ess
YDL024C,non_ess
YDR296W,non_ess
YDR008C,non_ess
YOL078W,ess
YFL061W,non_ess
YLR040C,non_ess
YEL002C,ess
YNR001W-A,non_ess
YKR077W,non_ess
YBR071W,non_ess
YKL015W,non_ess
YMR176W,non_ess
YFR050C,ess
YJL167W,ess
YEL025C,non_ess
YKL183C-A,non_ess
YDR338C,non_ess
YHR214W,non_ess
YDR258C,non_ess
YDR198C,non_ess
YNL218W,non_ess
YJR092W,non_ess
YNL229C,non_ess
YNL218W,non_ess
YLR441C,non_ess
YHR122W,ess
YJR104C,non_ess
YLR240W,non_ess
YEL076C,non_ess
YLR037C,non_ess
YMR091C,non_ess
YJR160C,non_ess
YER020W,non_ess
YLR186W,ess
YML097C,non_ess
YNR076W,non_ess
YDR344C,non_ess
YKL065C,non_ess
YDL184C,non_ess
YGL047W,ess
YKL065W-A,non_ess
YOL049W,non_ess
YKL225W,non_ess
YNL326C,non_ess
YGR280C,ess
YGL162W,non_ess
YKL197C,non_ess
YNL215W,non_ess
YKR063C,ess
YGR145W,ess
YER068C-A,non_ess
YGR087C,non_ess
YAR035C-A,non_ess
YLR036C,non_ess
YBL100C,non_ess
YNL023C,non_ess
YMR200W,ess
YJL217W,non_ess
YLR436C,non_ess
YGL194C,non_ess
YOL106W,non_ess
YKL220C,non_ess
YML079W,non_ess
YGR144W,non_ess
YDR304C,non_ess
YML035C,non_ess
YKL017C,non_ess
YLR028C,non_ess
YIL111W,non_ess
YLR027C,non_ess
YGL013C,non_ess
YCR060W,non_ess
YCR024C-A,non_ess
YEL057C,non_ess
YER081W,non_ess
YBR219C,non_ess
YER053C,non_ess
YDR495C,non_ess
YJR135W-A,non_ess
YKR039W,non_ess
YIR007W,non_ess
YBR205W,non_ess
YJL052C-A,non_ess
YDR379C-A,non_ess
YKR027W,non_ess
YJR135W-A,non_ess
YLR363W-A,non_ess
YLL009C,non_ess
YGR222W,non_ess
YDR434W,ess
YML088W,non_ess
YMR007W,non_ess
YDL087C,ess
YNL082W,non_ess
YER122C,non_ess
YGL238W,ess
YFL027C,non_ess
YML095C,non_ess
YKL207W,non_ess
YML131W,non_ess
YDR254W,non_ess
YDR051C,non_ess
YLR146C,non_ess
YNL094W,non_ess
YLR208W,ess
YLR245C,non_ess
YCL001W-B,non_ess
YLR296W,non_ess
YHR143W,non_ess
YLR146W-A,non_ess
YGR237C,non_ess
YBR194W,non_ess
YEL063C,non_ess
YEL010W,non_ess
YDL242W,non_ess
YBR061C,non_ess
YML104C,non_ess
YER054C,non_ess
YDR395W,non_ess
YMR240C,ess
YGR213C,non_ess
YIL115W-A,non_ess
YGL103W,ess
YBR289W,non_ess
YDR391C,non_ess
YLR240W,non_ess
YBR031W,non_ess
YKL164C,non_ess
YEL063C,non_ess
YBR245C,non_ess
YMR308C,ess
YNL141W,non_ess
YFL044C,non_ess
YJL106W,non_ess
YDR467C,non_ess
YAL010C,non_ess
YKL192C,ess
YIL024C,non_ess
YDR159W,non_ess
YBR088C,ess
YGL218W,non_ess
YNL174W,non_ess
YMR252C,non_ess
YDR514C,non_ess
YKL009W,non_ess
YLL041C,non_ess
YLR212C,ess
YFL028C,non_ess
YDL045C,ess
YLR123C,non_ess
YDR043C,non_ess
YGL088W,non_ess
YGR273C,non_ess
YGR234W,non_ess
YKR039W,non_ess
YEL017W,non_ess
YIL153W,non_ess
YEL066W,non_ess
YBR128C,non_ess
YLR016C,non_ess
YNL099C,non_ess
YFL031W,non_ess
YKR104W,non_ess
YJL049W,non_ess
YHR054C,non_ess
YOL162W,non_ess
YGR024C,ess
YBL104C,non_ess
YDR074W,non_ess
YMR219W,non_ess
YJR046W,ess
YGR177C,non_ess
YHR019C,ess
YMR204C,non_ess
YHR109W,non_ess
YML113W,non_ess
YKL061W,non_ess
YGR250C,non_ess
YNL175C,non_ess
YGR131W,non_ess
YJL216C,non_ess
YJR085C,non_ess
YFL032W,non_ess
YKL029C,non_ess
YHR116W,non_ess
YFR004W,ess
YER154W,non_ess
YNL228W,non_ess
YKL003C,non_ess
YKL035W,ess
YAL066W,non_ess
YFR021W,non_ess
YNL279W,non_ess
YBR038W,ess
YLR071C,ess
YDL170W,non_ess
YJL127C,non_ess
YER172C,ess
YNL319W,non_ess
YLR278C,non_ess
YCL022C,non_ess
YMR084W,non_ess
YMR306C-A,non_ess
YEL017C-A,non_ess
YNL023C,non_ess
YIL067C,non_ess
YGL049C,non_ess
YJL150W,non_ess
YIL002C,non_ess
YDR057W,non_ess
YGR147C,ess
YDL023C,non_ess
YOL152W,non_ess
YBR031W,non_ess
YAL044C,non_ess
YMR110C,non_ess
YGL016W,non_ess
YEL030W,non_ess
YLR154C,non_ess
YBR028C,non_ess
YNL147W,non_ess
YGR032W,non_ess
YDL141W,ess
YDL117W,non_ess
YOL151W,non_ess
YMR315W,non_ess
YDL037C,non_ess
YHL044W,non_ess
YGR163W,non_ess
YLR353W,non_ess
YHR132W-A,non_ess
YIL172C,non_ess
YGL057C,non_ess
YML119W,non_ess
YMR081C,non_ess
YMR173W-A,non_ess
YHR169W,non_ess
YBR141W-A,non_ess
YMR005W,ess
YGL125W,non_ess
YDL149W,non_ess
YML072C,non_ess
YDR014W,non_ess
YLR255C,non_ess
YGR218W,ess
YNL083W,non_ess
YAR014C,non_ess
YIL062C,ess
YBR243C,ess
YKL117W,non_ess
YLL014W,non_ess
YMR230W,non_ess
YER099C,non_ess
YKL068W-A,non_ess
YGL255W,non_ess
YDR397C,ess
YBR247C,ess
YDR471W,non_ess
YJL007C,non_ess
YCR028C-A,non_ess
YDR386W,non_ess
YBL095W,non_ess
YNL129W,non_ess
YCR089W,non_ess
YIL030C,non_ess
YIL163C,non_ess
YKL168C,non_ess
YNL104C,non_ess
YHR021W-A,non_ess
YDR036C,non_ess
YAL058W,non_ess
YNL003C,non_ess
YKL219W,non_ess
YIR040C,non_ess
YIL128W,non_ess
YDL238C,non_ess
YKL129C,non_ess
YNR012W,non_ess
YNR054C,ess
YBL031W,non_ess
YHR171W,non_ess
YFR056C,non_ess
YLR204W,non_ess
YDR302W,ess
YCR073W-A,non_ess
YNR042W,non_ess
YGL108C,non_ess
YDR149C,non_ess
YDL022C-A,non_ess
YLR444C,non_ess
YER181C,non_ess
YBR066C,non_ess
YAR047C,non_ess
YNL270C,non_ess
YFL052W,non_ess
YDR440W,non_ess
YJL007C,non_ess
YMR036C,non_ess
YGL159W,non_ess
YML027W,non_ess
YKR032W,non_ess
YBR149W,non_ess
YKR103W,non_ess
YGL051W,non_ess
YGL171W,ess
YOL065C,non_ess
YAL055W,non_ess
YLR421C,non_ess
YER109C,non_ess
YHR084W,non_ess
YBR053C,non_ess
YDL238C,non_ess
YMR229C,ess
YMR009W,non_ess
YNL229C,non_ess
YBR058C,non_ess
YBR220C,non_ess
YKL053C-A,non_ess
YDR518W,non_ess
YGL258W,non_ess
YLR210W,non_ess
YHR008C,non_ess
YGL084C,non_ess
YDL101C,non_ess
YBR217W,non_ess
YNR001C,non_ess
YLR045C,ess
YDR157W,non_ess
YLR388W,non_ess
YDL210W,non_ess
YJL163C,non_ess
YDR046C,non_ess
YBR197C,non_ess
YMR225C,non_ess
YNL165W,non_ess
YBR058C,non_ess
YJR106W,non_ess
YJR131W,non_ess
YLL064C,non_ess
YMR219W,non_ess
YDL102W,ess
YKL103C,non_ess
YDR125C,non_ess
YOL120C,ess
YGR271C-A,non_ess
YFL018C,non_ess
YOL107W,non_ess
YAR014C,non_ess
YDR307W,non_ess
YKR052C,non_ess
YHR167W,non_ess
YML058W,non_ess
YHR032W,non_ess
YFL015W-A,non_ess
YDL115C,non_ess
YJR084W,non_ess
YDR186C,non_ess
YBL088C,non_ess
YHR018C,non_ess
YLR085C,non_ess
YLR006C,non_ess
YJL022W,non_ess
YER045C,non_ess
YMR185W,ess
YER018C,ess
YMR315W,non_ess
YDL086W,non_ess
YKL224C,non_ess
YGR235C,non_ess
YKL020C,non_ess
YLR412C-A,non_ess
YNR010W,non_ess
YDR313C,non_ess
YNL228W,non_ess
YMR119W-A,non_ess
YDR261C,non_ess
YMR186W,non_ess
YNL338W,non_ess
YIL035C,non_ess
YNL138W,non_ess
YKL197C,non_ess
YML009C,non_ess
YLR456W,non_ess
YMR123W,non_ess
YDR502C,non_ess
YNL087W,non_ess
YLR278C,non_ess
YMR272C,non_ess
YDR150W,non_ess
YLR397C,ess
