hits_count,reads_count,hits_count_pro,orf_len,insertion_index,reads_by_len,NI,HFI,orf,label
0,0,0,482,0.0,0.0,0.0,1.0,YFL068W,non_ess
0,0,0,527,0.0,0.0,0.0,1.0,YFL067W,non_ess
0,0,0,1178,0.0,0.0,0.0,1.0,YFL066C,non_ess
0,0,0,308,0.0,0.0,0.0,1.0,YFL065C,non_ess
0,0,0,524,0.0,0.0,0.0,1.0,YFL064C,non_ess
12,3441,4,455,0.026373626373626374,7.562637362637362,5.246753246753247,0.2549450549450549,YFL063W,non_ess
2,17,0,1139,0.001755926251097454,0.01492537313432836,0.3286440574147049,0.6900790166812993,YFL062W,non_ess
0,0,0,677,0.0,0.0,0.0,1.0,YFL061W,non_ess
0,0,0,668,0.0,0.0,0.0,1.0,YFL060C,non_ess
6,81,0,896,0.006696428571428571,0.09040178571428573,0.9855743603411512,0.7578125,YFL059W,non_ess
4,231,0,1022,0.003913894324853229,0.226027397260274,0.3878976248033459,0.35812133072407043,YFL058W,non_ess
6,441,0,458,0.013100436681222708,0.962882096069869,1.2264320575391727,0.4978165938864629,YFL057C,non_ess
4,22,0,638,0.006269592476489028,0.03448275862068965,0.6621544599601026,0.3965517241379311,YFL056C,non_ess
31,470,1,1676,0.018496420047732696,0.2804295942720764,1.3552041453764956,0.1545346062052506,YFL055W,non_ess
31,422,0,1940,0.015979381443298968,0.2175257731958763,0.7553532195369275,0.1824742268041237,YFL054C,non_ess
15,252,0,1775,0.008450704225352112,0.14197183098591548,0.3732962289868241,0.3876056338028169,YFL053W,non_ess
22,480,7,1397,0.015748031496062992,0.3435934144595562,0.5903762029746282,0.2097351467430208,YFL052W,non_ess
17,312,3,482,0.035269709543568464,0.6473029045643154,1.18688516947177,0.17634854771784236,YFL051C,non_ess
50,690,1,2576,0.01940993788819876,0.26785714285714285,0.655200029344158,0.10209627329192547,YFL050C,non_ess
19,265,4,1871,0.01015499732763228,0.14163548904329235,0.2924941237713566,0.25601282736504544,YFL049W,non_ess
19,339,3,1337,0.014210919970082276,0.2535527299925205,0.4164115349455664,0.3118922961854899,YFL048C,non_ess
27,552,8,2144,0.012593283582089552,0.2574626865671642,0.3609889703465053,0.31203358208955223,YFL047W,non_ess
30,514,4,623,0.048154093097913325,0.8250401284109149,1.511503477795613,0.16051364365971107,YFL046W,non_ess
0,0,0,764,0.0,0.0,0.0,1.0,YFL045C,ess
11,350,0,905,0.012154696132596685,0.3867403314917127,0.3384010399740007,0.2751381215469613,YFL044C,non_ess
39,697,10,2024,0.019268774703557312,0.34436758893280633,0.5667677524873926,1.0,YFL042C,non_ess
4,13,2,191,0.020942408376963352,0.06806282722513089,0.543762229626104,0.3560209424083769,YFL041W-A,non_ess
40,546,4,1868,0.021413276231263385,0.2922912205567452,0.5701143174376578,0.16434689507494646,YFL041W,non_ess
33,561,0,1622,0.020345252774352653,0.34586929716399506,0.5567817509247842,0.15289765721331688,YFL040W,non_ess
2,43,4,1436,0.0013927576601671311,0.029944289693593317,0.03888767174736315,0.8649025069637883,YFL039C,ess
5,112,0,620,0.008064516129032258,0.18064516129032254,0.20513859620684066,0.4806451612903226,YFL038C,ess
6,176,2,1373,0.0043699927166788045,0.1281864530225783,0.11042115617092528,0.5200291332847778,YFL037W,ess
8,63,2,4055,0.001972872996300863,0.015536374845869297,0.050535900597552884,0.4737361282367448,YFL036W,non_ess
15,215,3,689,0.021770682148040642,0.31204644412191584,0.5280062355534054,0.30914368650217705,YFL034C-A,non_ess
36,741,3,3221,0.0111766532132878,0.2300527786401739,0.3319879954465487,0.16237193418193108,YFL034W,non_ess
106,1645,4,5312,0.019954819277108432,0.3096762048192771,0.5742879606661941,0.07191265060240963,YFL033C,non_ess
1,1,0,320,0.003125,0.003125,0.09470108695652177,0.515625,YFL032W,non_ess
2,3,0,968,0.002066115702479339,0.003099173553719009,0.0696883608815427,0.6952479338842975,YFL031W,non_ess
0,0,0,101,0.0,0.0,0.0,1.0,YFL031C-A,non_ess
40,931,0,1157,0.03457216940363008,0.8046672428694901,1.2161873058524524,0.11408815903197925,YFL030W,non_ess
21,369,11,869,0.024165707710011503,0.4246260069044879,0.8420406597621787,0.18642117376294592,YFL028C,non_ess
15,213,0,1493,0.010046885465505691,0.14266577361018085,0.3794708640321501,0.3201607501674481,YFL027C,non_ess
7,106,4,1295,0.005405405405405407,0.08185328185328185,0.2108108108108108,0.4146718146718147,YFL026W,non_ess
12,152,0,3089,0.003884752347037876,0.04920686306247977,0.13483569526920272,0.3593395921010036,YFL025C,non_ess
25,473,0,2498,0.0100080064051241,0.189351481184948,0.36274418307652256,0.20416333066453166,YFL024C,ess
12,68,5,2390,0.00502092050209205,0.02845188284518828,0.20585774058577405,0.3945606694560669,YFL023W,non_ess
86,1769,3,854,0.10070257611241218,2.071428571428572,4.273687391402887,0.07142857142857142,YFL021C-A,non_ess
60,914,15,1532,0.0391644908616188,0.5966057441253264,1.5736796298841098,0.4556135770234987,YFL021W,non_ess
3,121,1,368,0.008152173913043478,0.328804347826087,0.31783656364588786,0.5842391304347826,YFL020C,non_ess
0,0,0,353,0.0,0.0,0.0,1.0,YFL019C,non_ess
2,13,1,1499,0.00133422281521014,0.008672448298865909,0.05656205260435796,0.7571714476317545,YFL018C,non_ess
1,2,1,233,0.004291845493562232,0.008583690987124462,0.1789796016781598,0.9313304721030042,YFL017W-A,ess
1,6,0,479,0.0020876826722338203,0.012526096033402923,0.08772709101408074,0.7306889352818372,YFL017C,ess
20,368,1,1535,0.013029315960912051,0.2397394136807817,0.5452552603547556,0.3830618892508144,YFL016C,non_ess
15,169,10,317,0.0473186119873817,0.5331230283911672,2.159813933593541,0.2807570977917981,YFL015W-A,non_ess
43,1441,10,494,0.08704453441295547,2.9170040485829962,3.9730666300693054,0.5384615384615384,YFL015C,non_ess
24,382,2,329,0.0729483282674772,1.1610942249240122,3.329658441090104,0.3221884498480243,YFL014W,non_ess
36,835,7,803,0.0448318804483188,1.0398505603985055,2.171733300735738,0.19925280199252804,YFL013W-A,non_ess
30,1002,0,374,0.08021390374331551,2.6791443850267385,3.5943951803966696,0.5347593582887701,YFL012W-A,non_ess
9,194,0,446,0.020179372197309416,0.4349775784753363,0.8477906943532033,0.24215246636771304,YFL012W,non_ess
18,247,0,1640,0.010975609756097559,0.15060975609756094,0.4107621951219512,0.13902439024390245,YFL011W,non_ess
3,105,0,284,0.01056338028169014,0.3697183098591549,0.368352974992814,0.6619718309859155,YFL010W-A,non_ess
9,50,4,635,0.014173228346456691,0.07874015748031496,0.4942310782580749,0.3039370078740157,YFL010C,non_ess
6,60,0,3677,0.0016317650258362796,0.016317650258362796,0.07037604766731773,0.4691324449279304,YFL008W,ess
80,1205,1,6431,0.012439744985227805,0.18737365883999374,0.5618887410210689,0.08319079458871093,YFL007W,non_ess
0,0,0,647,0.0,0.0,0.0,1.0,YFL005W,ess
26,396,3,2486,0.010458567980691877,0.1592920353982301,0.959413532106326,0.2369267900241352,YFL004W,non_ess
71,1022,0,2636,0.02693474962063733,0.3877086494688923,2.9820173373101007,0.07776934749620637,YFL003C,non_ess
8,68,0,1820,0.0043956043956043965,0.03736263736263736,0.3879801614314888,0.4087912087912088,YFL002C,ess
5,8,1,1328,0.0037650602409638563,0.006024096385542169,0.28520998889173715,0.4503012048192771,YFL001W,non_ess
3,15,1,614,0.004885993485342019,0.024429967426710098,0.365228013029316,0.8078175895765473,YFR001W,non_ess
11,81,0,2519,0.004366812227074236,0.03215561730845574,0.3049239572353561,0.5267963477570464,YFR002W,ess
1,1,0,920,0.0010869565217391304,0.0010869565217391304,0.05058470764617691,1.0,YFR004W,ess
44,1295,8,1607,0.02738021157436217,0.8058494088363409,1.0147579647683362,0.14063472308649658,YFR006W,non_ess
38,1416,2,1061,0.03581526861451461,1.3345900094250709,1.3890459734003562,0.16399622997172478,YFR007W,non_ess
3,4,0,665,0.004511278195488722,0.006015037593984964,0.17024704618689582,0.5368421052631579,YFR008W,non_ess
30,470,2,2258,0.013286093888396813,0.20814880425155005,0.5123587587901091,0.2843224092116918,YFR009W,non_ess
0,0,0,257,0.0,0.0,0.0,1.0,YFR009W-A,non_ess
41,1224,0,1499,0.027351567711807873,0.8165443629086058,0.9843558709469318,0.17478318879252835,YFR010W,non_ess
2,39,6,188,0.010638297872340424,0.2074468085106383,0.3561143348377391,0.9148936170212766,YFR010W-A,non_ess
2,61,7,512,0.00390625,0.119140625,0.12271075581395348,0.865234375,YFR011C,non_ess
8,116,0,608,0.013157894736842105,0.19078947368421054,0.424775353016688,0.3009868421052632,YFR012W,non_ess
5,229,2,86,0.05813953488372092,2.6627906976744184,1.907410082334248,0.7558139534883721,YFR012W-A,non_ess
31,215,4,2363,0.01311891663140076,0.09098603470165044,0.4054828452402676,0.18239526026237834,YFR013W,non_ess
31,653,2,1340,0.023134328358208955,0.4873134328358209,0.48044887919950796,0.1664179104477612,YFR014C,non_ess
46,1286,7,2126,0.021636876763875827,0.6048918156161807,0.4187202895334773,0.08513640639698965,YFR015C,non_ess
58,1095,0,3701,0.015671440151310456,0.2958659821669819,0.30222683497581393,0.10699810861929207,YFR016C,non_ess
68,3484,10,587,0.11584327086882455,5.935264054514481,2.2107529812606472,0.12095400340715502,YFR017C,non_ess
142,7641,4,1091,0.1301558203483043,7.003666361136572,2.596266100631965,0.0925756186984418,YFR018C,non_ess
41,413,8,6836,0.005997659449970743,0.0604154476301931,0.1307489760093622,0.16998244587478056,YFR019W,non_ess
7,132,0,698,0.01002865329512894,0.18911174785100288,0.2451558909472609,0.3997134670487106,YFR020W,non_ess
34,358,0,1502,0.022636484687083888,0.23834886817576564,0.8453404119183081,0.23235685752330226,YFR021W,non_ess
32,411,0,2201,0.01453884597910041,0.18673330304407088,0.5819692347634192,0.1558382553384825,YFR022W,non_ess
23,470,1,1835,0.012534059945504087,0.2561307901907357,0.40119182118251706,0.2114441416893733,YFR023W,non_ess
22,824,15,1473,0.014935505770536319,0.5594025797691785,0.4230426280005269,0.25594025797691783,YFR024C-A,non_ess
47,1838,6,1007,0.04667328699106256,1.8252234359483612,1.1724185527561892,0.0913604766633565,YFR025C,non_ess
6,71,1,509,0.011787819253438114,0.13948919449901767,0.26593515884208724,0.29273084479371314,YFR026C,non_ess
2,8,1,845,0.0023668639053254443,0.009467455621301777,0.0568605559897287,0.6875739644970414,YFR027W,ess
2,10,0,1655,0.0012084592145015106,0.006042296072507553,0.02903152254460468,0.9818731117824774,YFR028C,ess
43,590,5,3107,0.013839716768587062,0.18989378822014805,0.27326656443072883,0.14097199871258448,YFR030W,non_ess
1,1,2,911,0.0010976948408342481,0.0010976948408342481,0.016508981931594446,0.8430296377607025,YFR031C-A,non_ess
8,258,7,869,0.009205983889528192,0.29689298043728424,0.13673476504316548,0.380897583429229,YFR032C,non_ess
0,0,3,513,0.0,0.0,0.0,1.0,YFR032C-A,non_ess
3,42,1,263,0.01140684410646388,0.1596958174904943,0.2018266236123584,0.5057034220532319,YFR032C-B,non_ess
33,430,14,443,0.0744920993227991,0.9706546275395034,1.4116252821670432,1.0,YFR033C,non_ess
92,4509,5,938,0.09808102345415777,4.8070362473347545,1.8586353944562901,0.08742004264392324,YFR034C,non_ess
43,3986,2,287,0.14982578397212545,13.888501742160278,2.8391986062717773,0.13588850174216027,YFR034W-A,non_ess
50,6146,16,344,0.14534883720930233,17.86627906976744,2.754360465116279,0.6337209302325582,YFR035C,non_ess
14,382,4,374,0.0374331550802139,1.0213903743315509,0.6894404980445367,0.2406417112299465,YFR036W,non_ess
5,47,8,650,0.007692307692307694,0.07230769230769231,0.14215536938309214,0.3876923076923077,YFR036W-A,non_ess
37,777,5,2561,0.014447481452557597,0.3033971105037095,0.2876530602028454,1.0,YFR038W,non_ess
11,220,0,1532,0.007180156657963447,0.14360313315926893,0.13167089214313646,1.0,YFR039C,non_ess
22,237,0,3008,0.007313829787234044,0.07878989361702128,0.1400170116925436,0.31283244680851063,YFR040W,non_ess
26,1297,1,887,0.029312288613303268,1.4622322435174746,0.7107197865887547,0.1950394588500564,YFR041C,non_ess
0,0,0,602,0.0,0.0,0.0,1.0,YFR042W,ess
14,118,5,713,0.019635343618513323,0.16549789621318373,0.4908835904628331,0.34221598877980364,YFR043C,non_ess
36,618,8,1445,0.02491349480968858,0.427681660899654,0.6273378725304163,0.1314878892733564,YFR044C,non_ess
13,182,0,1001,0.012987012987012988,0.18181818181818185,0.3299717042733803,0.15384615384615385,YFR045W,non_ess
16,324,6,1085,0.014746543778801843,0.2986175115207373,0.3796415770609319,0.19447004608294927,YFR046C,non_ess
10,285,4,887,0.011273957158962795,0.3213077790304397,0.2656590021236989,0.4081172491544532,YFR047C,non_ess
41,715,8,1988,0.02062374245472837,0.3596579476861167,0.448295033358043,0.19466800804828974,YFR048W,non_ess
9,114,1,371,0.024258760107816708,0.30727762803234504,0.5696970213927463,0.261455525606469,YFR049W,non_ess
8,59,0,800,0.01,0.07375,0.24525,0.3675,YFR050C,ess
18,168,1,1640,0.010975609756097559,0.1024390243902439,0.3173973914965736,0.4054878048780488,YFR051C,ess
4,14,0,824,0.0048543689320388345,0.016990291262135918,0.1311550908638287,0.4247572815533981,YFR052W,ess
16,297,4,305,0.052459016393442616,0.9737704918032788,1.3508818273638412,0.498360655737705,YFR052C-A,non_ess
56,1231,0,1457,0.038435140700068635,0.8448867536032945,0.9709469484368136,0.13658201784488674,YFR053C,non_ess
3,25,1,578,0.005190311418685121,0.04325259515570934,0.17176606951096868,0.7906574394463668,YFR054C,non_ess
21,923,2,368,0.05706521739130435,2.5081521739130435,1.8791913490555487,0.30978260869565216,YFR056C,non_ess
23,620,3,1022,0.022504892367906062,0.6066536203522505,0.7410994119097087,0.19765166340508805,YFR055W,non_ess
6,87,2,455,0.013186813186813187,0.1912087912087912,0.5031104488731607,0.4461538461538462,YFR057W,non_ess
19,293,5,1142,0.016637478108581436,0.2565674255691769,0.6738558485073851,0.29597197898423816,YGL263W,non_ess
9,98,2,527,0.017077798861480076,0.1859582542694497,0.6585626185958254,0.2808349146110057,YGL262W,non_ess
3,95,0,362,0.008287292817679558,0.2624309392265193,0.3256587335316617,0.6325966850828729,YGL261C,non_ess
1,5,3,230,0.004347826086956522,0.021739130434782608,0.17415822164105918,0.6086956521739131,YGL260W,non_ess
6,43,3,497,0.012072434607645876,0.08651911468812877,0.4727867203219316,0.7142857142857143,YGL259W,non_ess
1,1,0,233,0.004291845493562232,0.004291845493562232,0.17220531763642888,0.7124463519313304,YGL258W-A,non_ess
6,154,2,620,0.00967741935483871,0.24838709677419354,0.4727155425219941,0.532258064516129,YGL258W,non_ess
21,364,2,1676,0.012529832935560859,0.2171837708830549,0.465035799522673,0.4093078758949881,YGL257C,non_ess
9,256,0,1148,0.0078397212543554,0.2229965156794425,0.28762740564655315,0.31968641114982577,YGL256W,non_ess
22,618,0,1130,0.01946902654867257,0.5469026548672566,0.5264672004495013,0.18761061946902652,YGL255W,non_ess
38,404,9,899,0.042269187986651836,0.4493882091212458,1.1468115757034227,0.17797552836484984,YGL254W,non_ess
37,564,5,1460,0.025342465753424658,0.3863013698630137,0.676970835174547,0.23424657534246576,YGL253W,non_ess
20,185,8,1766,0.01132502831257078,0.10475651189127973,0.30205300426745874,0.2644394110985277,YGL252C,non_ess
40,1032,1,3715,0.010767160161507404,0.277792732166891,0.2692584664743013,0.20780619111709286,YGL251C,non_ess
2,22,0,725,0.0027586206896551718,0.030344827586206893,0.054296661193212914,0.6096551724137931,YGL250W,non_ess
44,829,0,2114,0.020813623462630087,0.3921475875118259,0.4269030833867408,0.2109744560075686,YGL249W,non_ess
15,124,0,1109,0.013525698827772768,0.11181244364292156,0.3418312976473481,0.4355275022542832,YGL248W,non_ess
3,19,0,593,0.005059021922428329,0.032040472175379434,0.12941583430622214,0.8026981450252951,YGL247W,ess
8,88,0,1163,0.006878761822871883,0.07566638005159071,0.17422342969862065,0.5408426483233018,YGL246C,non_ess
14,151,0,2126,0.00658513640639699,0.07102539981185324,0.18845709963049528,0.4040451552210724,YGL245W,ess
7,32,1,1676,0.0041766109785202855,0.01909307875894988,0.11064418566373138,0.39200477326968974,YGL244W,non_ess
15,254,3,1202,0.012479201331114808,0.2113144758735441,0.27443667334104177,0.4617304492512479,YGL243W,non_ess
10,118,3,545,0.01834862385321101,0.21651376146788992,0.4035142279583269,0.3045871559633028,YGL242C,non_ess
20,350,16,3014,0.006635700066357001,0.11612475116124753,0.15461181154611814,0.3483742534837425,YGL241W,non_ess
2,2,2,752,0.0026595744680851068,0.0026595744680851068,0.0618572695035461,0.7606382978723404,YGL240W,non_ess
10,292,1,2882,0.003469812630117973,0.10131852879944483,0.07875337026882515,0.4000693962526024,YGL238W,ess
8,44,1,797,0.010037641154328732,0.05520702634880803,0.21524193988325785,0.6110414052697616,YGL237C,non_ess
45,1576,6,2009,0.02239920358387257,0.7844698855151817,0.5401129698963361,0.07117969138875062,YGL236C,non_ess
14,257,1,536,0.026119402985074626,0.4794776119402985,0.5995697189727041,1.0,YGL235W,non_ess
14,141,0,2408,0.005813953488372093,0.05855481727574751,0.1721956224350205,0.2624584717607973,YGL234W,non_ess
3,23,0,2732,0.0010980966325036604,0.00841874084919473,0.029593242860833938,0.5918740849194729,YGL233W,ess
10,241,2,927,0.010787486515641856,0.2599784250269687,0.3030467850570649,0.2632146709816613,YGL232W,non_ess
7,58,0,572,0.012237762237762238,0.1013986013986014,0.3691915561074439,0.472027972027972,YGL231C,non_ess
0,0,0,443,0.0,0.0,0.0,1.0,YGL230C,non_ess
29,539,0,2456,0.011807817589576549,0.2194625407166124,0.3650336372415825,0.3754071661237785,YGL229C,non_ess
19,397,6,1733,0.010963646855164457,0.22908251586843625,0.30824714812020065,0.3531448355452972,YGL228W,non_ess
47,451,0,2876,0.01634214186369958,0.15681502086230875,0.40575389679113866,0.0810152990264256,YGL227W,non_ess
2,8,4,409,0.004889975550122249,0.019559902200489,0.11987258788805658,0.7995110024449877,YGL226C-A,non_ess
7,100,3,371,0.018867924528301886,0.2695417789757412,0.4590693828459746,0.5094339622641509,YGL226W,non_ess
2,51,0,1013,0.001974333662388944,0.05034550839091807,0.049257093679601086,0.7729516288252715,YGL225W,ess
18,264,3,842,0.021377672209026127,0.3135391923990499,0.5215817992874109,0.1876484560570071,YGL224C,non_ess
10,36,0,1253,0.007980845969672785,0.028731045490822026,0.20831513800840248,1.0,YGL223C,non_ess
1,1,5,527,0.00189753320683112,0.00189753320683112,0.05356255751643036,0.5275142314990512,YGL222C,non_ess
9,85,12,866,0.010392609699769052,0.09815242494226327,0.30160869866883405,0.4815242494226328,YGL221C,non_ess
3,35,12,362,0.008287292817679558,0.09668508287292818,0.23897917196421556,0.5386740331491713,YGL220W,non_ess
11,163,1,1379,0.007976794778825236,0.11820159535895575,0.22344753179221424,0.34300217548948514,YGL219C,non_ess
3,83,1,650,0.004615384615384616,0.1276923076923077,0.12955906018667526,1.0,YGL218W,non_ess
7,169,4,341,0.020527859237536656,0.4956011730205279,0.6130144125863435,0.3284457478005865,YGL217C,non_ess
42,665,1,2417,0.01737691352916839,0.27513446421183285,0.5024708316094332,0.1394290442697559,YGL216W,non_ess
11,103,0,1358,0.008100147275405008,0.07584683357879234,0.21367497504693966,0.2857142857142857,YGL215W,non_ess
2,62,2,485,0.004123711340206186,0.12783505154639174,0.12225182439476427,0.6597938144329897,YGL214W,non_ess
5,81,0,1193,0.004191114836546521,0.06789606035205364,0.1242500729913258,0.7912824811399832,YGL213C,non_ess
1,45,0,950,0.0010526315789473684,0.04736842105263158,0.03519693272917393,1.0,YGL212W,non_ess
2,12,5,1079,0.00185356811862836,0.011121408711770158,0.06789355223090163,0.8517145505097312,YGL211W,non_ess
6,71,2,668,0.008982035928143712,0.1062874251497006,0.3245248633168445,0.3937125748502994,YGL210W,non_ess
19,225,1,1148,0.016550522648083626,0.19599303135888504,0.5935497920647409,0.21602787456445996,YGL209W,non_ess
70,1418,11,1247,0.05613472333600642,1.1371291098636729,2.2212685445068163,1.0,YGL208W,non_ess
16,292,0,3107,0.005149662053427744,0.09398133247505633,0.18749304168108935,0.29578371419375604,YGL207W,ess
20,153,1,4961,0.004031445273130417,0.030840556339447687,0.1248612416283632,0.1874622052005644,YGL206C,non_ess
38,1287,1,2246,0.016918967052537846,0.5730186999109528,0.6036054504570876,0.2350845948352627,YGL205W,non_ess
1,4,1,305,0.003278688524590164,0.013114754098360656,0.13381294964028778,0.9704918032786886,YGL204C,non_ess
28,260,1,2189,0.012791228871630882,0.1187756966651439,0.4056295463330639,0.24166285975331198,YGL203C,non_ess
25,530,5,1502,0.01664447403462051,0.35286284953395475,0.5251011471883643,0.23768308921438086,YGL202W,non_ess
18,263,0,3053,0.005895840157222404,0.08614477563052735,0.1883951873280191,0.22830003275466754,YGL201C,ess
1,8,0,611,0.0016366612111292965,0.01309328968903437,0.046431366967907214,0.8952536824877251,YGL200C,non_ess
11,160,1,470,0.023404255319148932,0.3404255319148936,0.663968547641073,0.2595744680851064,YGL199C,non_ess
13,191,6,707,0.018387553041018388,0.27015558698727016,0.5216468851854129,0.8444130127298444,YGL198W,non_ess
8,66,0,4463,0.0017925162446784677,0.014788259018597356,0.050521680678818105,0.6235715886175218,YGL197W,non_ess
11,104,0,1286,0.008553654743390357,0.08087091757387248,0.2749866349144634,0.3452566096423017,YGL196W,non_ess
48,920,1,8018,0.005986530306809678,0.11474183088051886,0.19211596243477555,0.10177101521576452,YGL195W,non_ess
0,0,0,242,0.0,0.0,0.0,1.0,YGL194C-A,non_ess
8,36,3,1358,0.005891016200294551,0.02650957290132548,0.20910751104565534,0.25846833578792344,YGL194C,non_ess
11,143,2,311,0.03536977491961415,0.459807073954984,1.2661758898854854,0.3054662379421222,YGL193C,non_ess
35,472,1,1802,0.019422863485016647,0.2619311875693674,0.6248852194603917,0.20310765815760268,YGL192W,non_ess
10,143,8,389,0.02570694087403599,0.3676092544987147,0.7315766923736076,0.4704370179948586,YGL191W,non_ess
9,20,0,1580,0.0056962025316455705,0.012658227848101266,0.13943883800968326,0.4056962025316456,YGL190C,non_ess
3,6,0,737,0.004070556309362279,0.008141112618724558,0.09417558671290012,0.5359565807327001,YGL189C,non_ess
0,0,0,140,0.0,0.0,0.0,1.0,YGL188C-A,non_ess
7,208,5,173,0.04046242774566474,1.2023121387283238,0.8700141937341864,0.36416184971098253,YGL188C,non_ess
5,41,0,821,0.006090133982947625,0.049939098660170524,0.13140792453138667,0.6516443361753959,YGL187C,non_ess
2,4,1,1739,0.0011500862564692352,0.0023001725129384704,0.02381587553774437,0.9712478435882692,YGL186C,non_ess
29,472,6,1139,0.025460930640913083,0.4143985952589992,0.5624075432667445,0.2440737489025461,YGL185C,non_ess
50,824,1,1397,0.03579098067287044,0.5898353614889048,0.7334994954765376,0.133142448103078,YGL184C,non_ess
21,510,3,742,0.02830188679245283,0.6873315363881402,0.4983324957741331,0.2223719676549865,YGL183C,non_ess
9,142,11,323,0.02786377708978328,0.43962848297213625,0.493942657154395,0.29411764705882354,YGL182C,non_ess
15,268,1,1190,0.012605042016806723,0.22521008403361345,0.2087174675695521,0.3596638655462185,YGL181W,non_ess
32,786,4,2693,0.01188265874489417,0.2918678054214631,0.19935807171508088,0.13293724470850352,YGL180W,non_ess
23,950,2,1682,0.013674197384066588,0.5648038049940547,0.2342449464922711,0.3032104637336504,YGL179C,non_ess
95,4987,2,3219,0.029512270891581236,1.5492388940664803,0.608590883520986,0.1578129853991923,YGL178W,non_ess
28,3561,16,347,0.08069164265129683,10.262247838616712,1.5548976600997333,1.0,YGL177W,non_ess
11,503,1,1664,0.006610576923076923,0.30228365384615385,0.1629569575471698,0.3563701923076923,YGL176C,non_ess
3,25,1,1037,0.0028929604628736747,0.024108003857280614,0.06896817743490839,0.5843780135004821,YGL175C,non_ess
2,58,0,800,0.0025,0.0725,0.058341708542713575,0.94125,YGL174W,non_ess
18,458,0,4586,0.0039249890972525075,0.09986916703009158,0.11889148792768504,1.0,YGL173C,non_ess
2,3,0,1418,0.0014104372355430185,0.002115655853314528,0.080438320494738,0.5169252468265162,YGL172W,ess
8,69,0,1694,0.004722550177095631,0.04073199527744982,0.21988969934175406,0.5814639905548996,YGL171W,ess
6,62,0,1241,0.004834810636583401,0.0499597099113618,0.2339022782213757,0.5253827558420628,YGL170C,non_ess
8,91,0,1280,0.00625,0.07109375,0.15212418300653596,0.609375,YGL169W,ess
9,32,0,332,0.02710843373493976,0.0963855421686747,0.5501959293484618,0.8403614457831325,YGL168W,non_ess
6,26,0,2852,0.0021037868162692847,0.0091164095371669,0.039130434782608685,0.42812061711079946,YGL167C,non_ess
18,211,20,677,0.026587887740029542,0.3116691285081241,0.4393794003169845,0.17134416543574593,YGL166W,non_ess
45,2062,1,578,0.07785467128027683,3.5674740484429064,1.286591064076983,0.7249134948096886,YGL165C,non_ess
13,147,3,1322,0.00983358547655068,0.11119515885022692,0.17229549764547955,0.4062027231467474,YGL164C,non_ess
16,171,1,2696,0.005934718100890208,0.06342729970326409,0.12229217979001522,0.20845697329376853,YGL163C,non_ess
16,254,4,899,0.017797552836484983,0.2825361512791991,0.3239068010143739,1.0,YGL162W,non_ess
32,343,4,932,0.03433476394849785,0.36802575107296137,0.6311096295678987,0.13304721030042918,YGL161C,non_ess
26,222,7,1712,0.015186915887850469,0.12967289719626168,0.2725910782277605,0.17172897196261686,YGL160W,non_ess
5,116,1,1112,0.0044964028776978415,0.10431654676258993,0.0830365858067315,0.4784172661870504,YGL159W,non_ess
25,896,2,1538,0.016254876462938883,0.5825747724317295,0.3214032391535643,0.2152145643693108,YGL158W,non_ess
10,172,2,1043,0.009587727708533078,0.16490891658676893,0.25060779345295164,0.2809204218600192,YGL157W,non_ess
49,536,1,3251,0.015072285450630576,0.16487234697016304,0.4365496148654141,0.07659181790218395,YGL156W,non_ess
5,25,0,1130,0.004424778761061947,0.02212389380530973,0.12582799003762385,0.4805309734513274,YGL155W,ess
10,92,8,818,0.012224938875305624,0.11246943765281174,0.2974209322501775,0.34474327628361856,YGL154C,non_ess
15,123,5,1025,0.014634146341463415,0.12,0.3693322670931628,0.2263414634146341,YGL153W,non_ess
20,925,0,677,0.029542097488921712,1.3663220088626291,0.9244938743591972,0.9172821270310192,YGL152C,non_ess
6,91,1,3398,0.0017657445556209536,0.026780459093584463,0.05227494176010604,0.4123013537374927,YGL151W,non_ess
14,178,0,4469,0.003132691877377489,0.03982993958379951,0.09897348400089503,0.29805325576191544,YGL150C,ess
7,193,0,305,0.022950819672131147,0.6327868852459017,0.6230903383327521,0.6491803278688525,YGL149W,non_ess
5,19,0,1130,0.004424778761061947,0.016814159292035398,0.13353882867654368,0.44424778761061945,YGL148W,non_ess
1,8,1,575,0.0017391304347826088,0.01391304347826087,0.0541699604743083,0.7286956521739131,YGL147C,non_ess
32,374,2,935,0.034224598930481284,0.4,1.0753524550315994,0.1037433155080214,YGL146C,non_ess
13,226,4,2057,0.006319883325230919,0.10986874088478367,0.2024492961823972,0.4598930481283423,YGL144C,non_ess
1,5,0,1241,0.0008058017727639,0.0040290088638195,0.025807435154735717,0.7228041901692184,YGL143C,non_ess
6,66,0,1850,0.003243243243243243,0.03567567567567568,0.11030514385353096,0.4881081081081081,YGL142C,ess
23,316,0,2732,0.00841874084919473,0.11566617862371888,0.31954612005856514,0.19472913616398246,YGL141W,non_ess
23,747,3,3659,0.006285870456408855,0.20415414047553976,0.26661289569987806,0.32522547144028424,YGL140C,non_ess
25,302,0,2408,0.010382059800664452,0.12541528239202654,0.3732306876238868,0.12915282392026578,YGL139W,non_ess
9,85,0,1037,0.008678881388621022,0.08196721311475409,0.28172403672801977,0.4050144648023144,YGL138C,non_ess
