orf,label
YHR004C,non_ess
YDR371C-A,non_ess
YKR020W,non_ess
YOL086W-A,non_ess
YBL006C,non_ess
YML005W,non_ess
YBR062C,non_ess
YMR257C,non_ess
YPR087W,non_ess
YER140W,non_ess
YHL049C,non_ess
YMR207C,non_ess
YOL053W,non_ess
YML131W,non_ess
YMR071C,non_ess
YGL041W-A,non_ess
YOR051C,non_ess
YMR073C,non_ess
YDR031W,non_ess
YMR228W,non_ess
YHR135C,non_ess
YGR228W,non_ess
YNL291C,non_ess
YNL125C,non_ess
YOR193W,non_ess
YHR008C,non_ess
YDL146W,non_ess
YNL155W,non_ess
YHR182W,non_ess
YDR392W,non_ess
YER111C,non_ess
YGL246C,non_ess
YEL034C-A,non_ess
YNL334C,non_ess
YDR155C,non_ess
YPL114W,non_ess
YOR314W-A,non_ess
YBR009C,non_ess
YDL162C,non_ess
YIL027C,non_ess
YGR275W,non_ess
YNR073C,non_ess
YML082W,non_ess
YPL283W-B,non_ess
YBR025C,non_ess
YOR195W,non_ess
YNL097C,non_ess
YHL040C,non_ess
YLR369W,non_ess
YGL191W,non_ess
YLR142W,non_ess
YER045C,non_ess
YPR046W,non_ess
YOL015W,non_ess
YJR061W,non_ess
YJR106W,non_ess
YOR033C,non_ess
YOR253W,non_ess
YNR042W,non_ess
YPL196W,non_ess
YLR346C,non_ess
YBL036C,non_ess
YOL016C,non_ess
YDL180W,non_ess
YEL052W,non_ess
YER100W,non_ess
YOL023W,non_ess
YDR281C,non_ess
YOL059W,non_ess
YMR054W,non_ess
YDL247W,non_ess
YGL192W,non_ess
YLL010C,non_ess
YDR070C,non_ess
YPL029W,non_ess
YJR024C,non_ess
YDR108W,non_ess
YBR201C-A,non_ess
YMR170C,non_ess
YML060W,non_ess
YOR081C,non_ess
YGR131W,non_ess
YER040W,non_ess
YAL019W-A,non_ess
YNL294C,non_ess
YJR051W,non_ess
YDL091C,non_ess
YBR072C-A,non_ess
YPL121C,non_ess
YJL093C,non_ess
YOR018W,non_ess
YJR119C,non_ess
YEL014C,non_ess
YLR188W,non_ess
YHR215W,non_ess
YDR528W,non_ess
YBR146W,non_ess
YNL015W,non_ess
YDR198C,non_ess
YNL277W,non_ess
YBR072C-A,non_ess
YML118W,non_ess
YHR206W,non_ess
YPR141C,non_ess
YGL180W,non_ess
YBL028C,non_ess
YLR124W,non_ess
YOR266W,non_ess
YFR009W-A,non_ess
YPR194C,non_ess
YGR025W,non_ess
YAL042W,non_ess
YLR085C,non_ess
YDL167C,non_ess
YNL234W,non_ess
YBR035C,non_ess
YOR038C,non_ess
YMR136W,non_ess
YHR041C,non_ess
YGR136W,non_ess
YBL062W,non_ess
YGR004W,non_ess
YDL052C,non_ess
YJR008W,non_ess
YKR026C,non_ess
YDR055W,non_ess
YDR080W,non_ess
YIL158W,non_ess
YHR135C,non_ess
YKL140W,non_ess
YKL219W,non_ess
YLR192C,non_ess
YJL007C,non_ess
YOR142W,non_ess
YKR085C,non_ess
YLL007C,non_ess
YDR502C,non_ess
YJR063W,non_ess
YLL048C,non_ess
YDL024C,non_ess
YBL068W-A,non_ess
YGR294W,non_ess
YPR098C,non_ess
YBR228W,non_ess
YPL279C,non_ess
YNL187W,non_ess
YJR139C,non_ess
YBL046W,non_ess
YJL126W,non_ess
YBL036C,non_ess
YML027W,non_ess
YPL159C,non_ess
YGL156W,non_ess
YDR209C,non_ess
YOR013W,non_ess
YJL088W,non_ess
YFR036W-A,non_ess
YAR073W,non_ess
YFR012W,non_ess
YER103W,non_ess
YFR049W,non_ess
YGL138C,non_ess
YJL047C,non_ess
YJL063C,non_ess
YBR013C,non_ess
YER076W-A,non_ess
YJR138W,non_ess
YER032W,non_ess
YBR273C,non_ess
YOL006C,non_ess
YLR369W,non_ess
YOL013W-B,non_ess
YIL123W,non_ess
YBR278W,non_ess
YKL068W,non_ess
YOL011W,non_ess
YNL054W,non_ess
YOR007C,non_ess
YKR075C,non_ess
YIR021W,non_ess
YDR366C,non_ess
YOR389W,non_ess
YBR248C,non_ess
YOL071W,non_ess
YNL097C,non_ess
YNL204C,non_ess
YPR106W,non_ess
YOR066W,non_ess
YIL134C-A,non_ess
YBL068W-A,non_ess
YNL177C,non_ess
YBL005W,non_ess
YNL212W,non_ess
YLR255C,non_ess
YML003W,non_ess
YLR119W,non_ess
YCR043C,non_ess
YJR104C,non_ess
YNL208W,non_ess
YDR291W,non_ess
YMR086C-A,non_ess
YGR167W,non_ess
YAL068W-A,non_ess
YHR033W,non_ess
YLR068W,non_ess
YAR028W,non_ess
YGR141W,non_ess
YNL196C,non_ess
YKR030W,non_ess
YIL122W,non_ess
YHL023C,non_ess
YNR047W,non_ess
YDR162C,non_ess
YGR236C,non_ess
YLL020C,non_ess
YGR031C-A,non_ess
YMR252C,non_ess
YFL015C,non_ess
YPR008W,non_ess
YBR066C,non_ess
YBL071C-B,non_ess
YKL145W-A,non_ess
YKL198C,non_ess
YGL227W,non_ess
YNL179C,non_ess
YOR344C,non_ess
YKR088C,non_ess
YJL083W,non_ess
YBR052C,non_ess
YCR020W-B,non_ess
YLR260W,non_ess
YNL054W,non_ess
YLR209C,non_ess
YJR069C,non_ess
YPL096C-A,non_ess
YGR266W,non_ess
YDR116C,non_ess
YFL062W,non_ess
YOR001W,non_ess
YGL229C,non_ess
YGL212W,non_ess
YKL085W,non_ess
YHR070C-A,non_ess
YGL123C-A,non_ess
YOR234C,non_ess
YJR144W,non_ess
YPR120C,non_ess
YJL179W,non_ess
YBR298C-A,non_ess
YCL005W-A,non_ess
YGR239C,non_ess
YIL120W,non_ess
YER170W,non_ess
YKL129C,non_ess
YLR416C,non_ess
YPR145C-A,non_ess
YJL045W,non_ess
YBR300C,non_ess
YOR234C,non_ess
YHR189W,non_ess
YLR232W,non_ess
YJR124C,non_ess
YDL027C,non_ess
YGR209C,non_ess
YIL137C,non_ess
YLR366W,non_ess
YIL016W,non_ess
YPR115W,non_ess
YDR389W,non_ess
YAR068W,non_ess
YJR071W,non_ess
YHR028W-A,non_ess
YPR099C,non_ess
YDR522C,non_ess
YML027W,non_ess
YJR105W,non_ess
YBL071C,non_ess
YLR235C,non_ess
YEL021W,non_ess
YBR146W,non_ess
YAL053W,non_ess
YIR020C-B,non_ess
YIR027C,non_ess
YOR186W,non_ess
YDL052C,non_ess
YMR075W,non_ess
YER090C-A,non_ess
YOR322C,non_ess
YKL184W,non_ess
YMR105W-A,non_ess
YLR151C,non_ess
YJL070C,non_ess
YLR333C,non_ess
YKR077W,non_ess
YNL279W,non_ess
YKL061W,non_ess
YLR404W,non_ess
YDR031W,non_ess
YBR278W,non_ess
YBR174C,non_ess
YMR020W,non_ess
YBR101C,non_ess
YIR004W,non_ess
YPL180W,non_ess
YDR158W,non_ess
YNR006W,non_ess
YBR288C,non_ess
YHR131W-A,non_ess
YJR118C,non_ess
YEL050W-A,non_ess
YBR021W,non_ess
YCR065W,non_ess
YHL035C,non_ess
YPL095C,non_ess
YJL163C,non_ess
YEL033W,non_ess
YDL156W,non_ess
YPL199C,non_ess
YDR543C,non_ess
YGL134W,non_ess
YPL221W,non_ess
YPR087W,non_ess
YKR056W,non_ess
YGR199W,non_ess
YOR356W,non_ess
YLR303W,non_ess
YEL069C,non_ess
YDR457W,non_ess
YCR087C-A,non_ess
YPL048W,non_ess
YPL224C,non_ess
YPL247C,non_ess
YHR159W,non_ess
YDR090C,non_ess
YOR276W,non_ess
YOR082C,non_ess
YHR151C,non_ess
YPL027W,non_ess
YBR111W-A,non_ess
YFR016C,non_ess
YOR231W,non_ess
YGR150C,non_ess
YDL211C,non_ess
YGL062W,non_ess
YBR188C,non_ess
YOR087W,non_ess
YGR199W,non_ess
YHR041C,non_ess
YJR077C,non_ess
YKL063C,non_ess
YLR285W,non_ess
YDR312W,non_ess
YLR098C,non_ess
YJL117W,non_ess
YPR155C,non_ess
YDR392W,non_ess
YOL083C-A,non_ess
YBR162C,non_ess
YLR216C,non_ess
YCR041W,non_ess
YEL005C,non_ess
YIL131C,non_ess
YJL175W,non_ess
YDL080C,non_ess
YMR244C-A,non_ess
YIL102C,non_ess
YKL116C,non_ess
YLR044C,non_ess
YJL183W,non_ess
YLR466W,non_ess
YPL009C,non_ess
YPL019C,non_ess
YMR153C-A,non_ess
YIL037C,non_ess
YBR090C,non_ess
YLR421C,non_ess
YPL123C,non_ess
YMR030W,non_ess
YCL011C,non_ess
YGL028C,non_ess
YLR016C,non_ess
YJR128W,non_ess
YBR039W,non_ess
YHR055C,non_ess
YMR012W,non_ess
YJR155W,non_ess
YGL082W,non_ess
YMR212C,non_ess
YML101C-A,non_ess
YPR160W-A,non_ess
YPL150W,non_ess
YHL048C-A,non_ess
YLR028C,non_ess
YML117W,non_ess
YGL206C,non_ess
YHR073W,non_ess
YKR070W,non_ess
YLR390W-A,non_ess
YOR002W,non_ess
YOR322C,non_ess
YER024W,non_ess
YPR192W,non_ess
YOR043W,non_ess
YBR175W,non_ess
YGL090W,non_ess
YOR032C,non_ess
YDR484W,non_ess
YOR123C,non_ess
YKL057C,non_ess
YAL047W-A,non_ess
YOL147C,non_ess
YNR013C,non_ess
YBR122C,non_ess
YMR118C,non_ess
YPR102C,non_ess
YEL024W,non_ess
YMR124W,non_ess
YOL164W,non_ess
YPR011C,non_ess
YLR264C-A,non_ess
YCL030C,non_ess
YLR437C-A,non_ess
YPR036W,non_ess
YDR360W,non_ess
YER032W,non_ess
YOR025W,non_ess
YDL032W,non_ess
YML031C-A,non_ess
YIR020C-B,non_ess
YNL130C,non_ess
YKR040C,non_ess
YGL164C,non_ess
YBL107W-A,non_ess
YPR014C,non_ess
YPL119C-A,non_ess
YDR147W,non_ess
YMR016C,non_ess
YDL062W,non_ess
YOR381W,non_ess
YGR133W,non_ess
YDL012C,non_ess
YKL090W,non_ess
YLR139C,non_ess
YBR285W,non_ess
YHR022C-A,non_ess
YHR092C,non_ess
YDL075W,non_ess
YAR064W,non_ess
YBR008C,non_ess
YGR200C,non_ess
YOR302W,non_ess
YOR029W,non_ess
YGL183C,non_ess
YOR268C,non_ess
YDR465C,non_ess
YCL063W,non_ess
YIL034C,non_ess
YJR010C-A,non_ess
YMR052C-A,non_ess
YDR436W,non_ess
YHR180W,non_ess
YDL173W,non_ess
YEL069C,non_ess
YOL101C,non_ess
YOR270C,non_ess
YER190W,non_ess
YGR188C,non_ess
YLR290C,non_ess
YLR466W,non_ess
YDL241W,non_ess
YPL119C-A,non_ess
YKL048C,non_ess
YPR053C,non_ess
YPR072W,non_ess
YBR255C-A,non_ess
YHR079C,non_ess
YNL078W,non_ess
YMR183C,non_ess
YJL036W,non_ess
YPL162C,non_ess
YNR071C,non_ess
YJR092W,non_ess
YBR099C,non_ess
YDL177C,non_ess
YOR037W,non_ess
YKR036C,non_ess
YNR060W,non_ess
YPL120W,non_ess
YLR049C,non_ess
YDL189W,non_ess
YCR091W,non_ess
YHL047C,non_ess
YLL047W,non_ess
YAL044W-A,non_ess
YMR025W,non_ess
YBR147W,non_ess
YGL134W,non_ess
YDR507C,non_ess
YLR337C,non_ess
YHR022C,non_ess
YDR512C,non_ess
YBR298C-A,non_ess
YOR301W,non_ess
YDR136C,non_ess
YJL065C,non_ess
YBR067C,non_ess
YLR441C,non_ess
YLR376C,non_ess
YJR155W,non_ess
YHR212C,non_ess
YBL113W-A,non_ess
YPL216W,non_ess
YLR130C,non_ess
YDR338C,non_ess
YKL145W-A,non_ess
YKR099W,non_ess
YCR094W,non_ess
YNL294C,non_ess
YOR101W,non_ess
YBR040W,non_ess
YCR003W,non_ess
YFR014C,non_ess
YJL153C,non_ess
YHR215W,non_ess
YDR419W,non_ess
YER027C,non_ess
YDR253C,non_ess
YLR054C,non_ess
YIL023C,non_ess
YDR492W,non_ess
YDR067C,non_ess
YGL168W,non_ess
YOR237W,non_ess
YNL219C,non_ess
YDR249C,non_ess
YOR136W,non_ess
YHR022C,non_ess
YDR529C,non_ess
YLR351C,non_ess
YBR283C,non_ess
YGL041W-A,non_ess
YKL174C,non_ess
YDR379C-A,non_ess
YMR280C,non_ess
YPL053C,non_ess
YIR042C,non_ess
YML099C,non_ess
YDR296W,non_ess
YBL111C,non_ess
YGR223C,non_ess
YOL085W-A,non_ess
YLR278C,non_ess
YKR024C,non_ess
YKL069W,non_ess
YOL035C,non_ess
YNL081C,non_ess
YDL049C,non_ess
YJR047C,non_ess
YGL057C,non_ess
YLR322W,non_ess
YHR123W,non_ess
YOR123C,non_ess
YLR049C,non_ess
YHR116W,non_ess
YJL199C,non_ess
YBR028C,non_ess
YLL007C,non_ess
YFL010C,non_ess
YBR054W,non_ess
YBR261C,non_ess
YGL200C,non_ess
YKR099W,non_ess
YHR045W,non_ess
YPR007C,non_ess
YKL150W,non_ess
YGL015C,non_ess
YNL277W,non_ess
YNR040W,non_ess
YHR178W,non_ess
YHR147C,non_ess
YPR003C,non_ess
YML075C,non_ess
YPL174C,non_ess
YML132W,non_ess
YJR003C,non_ess
YJL225W-A,non_ess
YLR226W,non_ess
YDR543C,non_ess
YMR304W,non_ess
YHR034C,non_ess
YML002W,non_ess
YIL113W,non_ess
YGR148C,non_ess
YPL051W,non_ess
YJL141C,non_ess
YPL135C-A,non_ess
YNL193W,non_ess
YPR044C,non_ess
YCR067C,non_ess
YMR289W,non_ess
YHR141C,non_ess
YGR089W,non_ess
YOL109W,non_ess
YLR067C,non_ess
YPL015C,non_ess
YPL066W,non_ess
YOR349W,non_ess
YBL065W,non_ess
YNL121C,non_ess
YDL213C,non_ess
YLR207W,non_ess
YNR058W,non_ess
YKL164C,non_ess
YDR414C,non_ess
YPR172W,non_ess
YBR092C,non_ess
YFR017C,non_ess
YDR071C,non_ess
YCR098C,non_ess
YNL109W,non_ess
YNL030W,non_ess
YCR048W,non_ess
YDL155W,non_ess
YBR126W-B,non_ess
YPR149W,non_ess
YGL231C,non_ess
YIR036W-A,non_ess
YBR161W,non_ess
YMR247W-A,non_ess
YJR063W,non_ess
YGL032C,non_ess
YBL103C,non_ess
YGR248W,non_ess
YKR101W,non_ess
YBR031W,non_ess
YGR283C,non_ess
YOR108C-A,non_ess
YOR199W,non_ess
YBL103C,non_ess
YCL042W,non_ess
YCR038W-A,non_ess
YNL144W-A,non_ess
YPL120W,non_ess
YDR443C,non_ess
YIL066W-A,non_ess
YOR298W,non_ess
YGL118C,non_ess
YJR127C,non_ess
YIL028W,non_ess
YLR332W,non_ess
YDR476C,non_ess
YDR524W-C,non_ess
YGL139W,non_ess
YBR031W,non_ess
YJL151C,non_ess
YNL218W,non_ess
YPL189W,non_ess
YKR067W,non_ess
YLR199C,non_ess
YBL108W,non_ess
YPR030W,non_ess
YLL067W-A,non_ess
YJL045W,non_ess
YDL160C-A,non_ess
YMR088C,non_ess
YER101C,non_ess
YLR157W-E,non_ess
YDR249C,non_ess
YEL050W-A,non_ess
YBR042C,non_ess
YJL133C-A,non_ess
YJL083W,non_ess
YHR076W,non_ess
YOR059C,non_ess
YJR143C,non_ess
YEL042W,non_ess
YIL034C,non_ess
YMR158W-B,non_ess
YDL232W,non_ess
YIR023W,non_ess
YHR169W,non_ess
YGR204W,non_ess
YLR165C,non_ess
YFR053C,non_ess
YLR280C,non_ess
YAL049C,non_ess
YBR262C,non_ess
YOR212W,non_ess
YMR139W,non_ess
YCR048W,non_ess
YPL213W,non_ess
YER135C,non_ess
YKR047W,non_ess
YER014W,non_ess
YGR288W,non_ess
YMR012W,non_ess
YDR539W,non_ess
YNL336W,non_ess
YDR034C-A,non_ess
YKL027W,non_ess
YHR201C,non_ess
YOR286W,non_ess
YKR060W,non_ess
YER099C,non_ess
YJR129C,non_ess
YPL154C,non_ess
YDL070W,non_ess
YDR525W,non_ess
YOR386W,non_ess
YOR345C,non_ess
YCL048W,non_ess
YHR173C,non_ess
YIL002C,non_ess
YNL167C,non_ess
YEL064C,non_ess
YJR143C,non_ess
YGL224C,non_ess
YJL100W,non_ess
YOL061W,non_ess
YDR296W,non_ess
YKL214C,non_ess
YFL030W,non_ess
YMR019W,non_ess
YGR117C,non_ess
YBR131W,non_ess
YDR213W,non_ess
YGL214W,non_ess
YJL211C,non_ess
YJL222W-B,non_ess
YBR229C,non_ess
YLR372W,non_ess
YNL194C,non_ess
YOR387C,non_ess
YMR071C,non_ess
YJR155W,non_ess
YOR275C,non_ess
YKL130C,non_ess
YJR101W,non_ess
YDR250C,non_ess
YLR073C,non_ess
YBR206W,non_ess
YJL175W,non_ess
YOR381W,non_ess
YJR153W,non_ess
YIL002W-A,non_ess
YHR012W,non_ess
YDR011W,non_ess
YNR061C,non_ess
YGR014W,non_ess
YBR013C,non_ess
YIR031C,non_ess
YHR082C,non_ess
YGR159C,non_ess
YPR171W,non_ess
YNL166C,non_ess
YFL014W,non_ess
YDL204W,non_ess
YOL062C,non_ess
YMR007W,non_ess
YDL131W,non_ess
YDL186W,non_ess
YOL156W,non_ess
YDR136C,non_ess
YJR060W,non_ess
YMR228W,non_ess
YAR066W,non_ess
YGL159W,non_ess
YIL114C,non_ess
YJR161C,non_ess
YIL002W-A,non_ess
YDR004W,non_ess
YML031C-A,non_ess
YML067C,non_ess
YDR115W,non_ess
YDR223W,non_ess
YDR107C,non_ess
YER004W,non_ess
YNL184C,non_ess
YMR174C,non_ess
YDR524C-A,non_ess
YGR040W,non_ess
YGR257C,non_ess
YNL097W-A,non_ess
YOR322C,non_ess
YKR050W,non_ess
YER047C,non_ess
YPL181W,non_ess
YLR329W,non_ess
YKL187C,non_ess
YOL118C,non_ess
YDR410C,non_ess
YPR099C,non_ess
YHR087W,non_ess
YLR446W,non_ess
YCR018C,non_ess
YOR369C,non_ess
YHR059W,non_ess
YHR177W,non_ess
YOL082W,non_ess
YML030W,non_ess
YLR004C,non_ess
YOL027C,non_ess
YGL017W,non_ess
YDR304C,non_ess
YGL160W,non_ess
YDR250C,non_ess
YER186C,non_ess
YOR054C,non_ess
YML006C,non_ess
YJR109C,non_ess
YLL039C,non_ess
YOL161C,non_ess
YLR162W-A,non_ess
YMR166C,non_ess
YHL004W,non_ess
YGR288W,non_ess
YML129C,non_ess
YDR471W,non_ess
YOL106W,non_ess
YOR007C,non_ess
YNL175C,non_ess
YFR033C,non_ess
YLR360W,non_ess
YPR074C,non_ess
YMR130W,non_ess
YDR480W,non_ess
YKL050C,non_ess
YIL140W,non_ess
YGR059W,non_ess
YJR096W,non_ess
YLR050C,non_ess
YBR022W,non_ess
YPL219W,non_ess
YNL125C,non_ess
YMR122C,non_ess
YDR440W,non_ess
YOR042W,non_ess
YEL064C,non_ess
YOR136W,non_ess
YIL041W,non_ess
YIL028W,non_ess
YKR027W,non_ess
YOR162C,non_ess
YCR007C,non_ess
YIL006W,non_ess
YGL213C,non_ess
YGR033C,non_ess
YDL022C-A,non_ess
YFR026C,non_ess
YMR034C,non_ess
YBL016W,non_ess
YCL012C,non_ess
YLR139C,non_ess
YLR345W,non_ess
YFL016C,non_ess
YFL063W,non_ess
YHL027W,non_ess
YPR081C,non_ess
YGL129C,non_ess
YDR411C,non_ess
YIL002C,non_ess
YML107C,non_ess
YKR053C,non_ess
YNL338W,non_ess
YEL033W,non_ess
YER053C-A,non_ess
YDL049C,non_ess
YIL120W,non_ess
YMR272W-B,non_ess
YPL074W,non_ess
YHL019C,non_ess
YDR532C,non_ess
YOR177C,non_ess
YNR027W,non_ess
YNL049C,non_ess
YKR029C,non_ess
YHR157W,non_ess
YLR054C,non_ess
YJL094C,non_ess
YHR207C,non_ess
YGL014C-A,non_ess
YLR241W,non_ess
YOR306C,non_ess
YGR072W,non_ess
YJR139C,non_ess
YIL042C,non_ess
YKL038W,non_ess
YOR059C,non_ess
YHL050C,non_ess
YOR051C,non_ess
YBL060W,non_ess
YPR155C,non_ess
YLR451W,non_ess
YBR134W,non_ess
YGR033C,non_ess
YOR092W,non_ess
YEL021W,non_ess
YNL303W,non_ess
YIL024C,non_ess
YJL136W-A,non_ess
YOL115W,non_ess
YLR428C,non_ess
YMR173W,non_ess
YOL083C-A,non_ess
YDL021W,non_ess
YPL081W,non_ess
YMR195W,non_ess
YNL205C,non_ess
YEL077W-A,non_ess
YGR088W,non_ess
YDL169C,non_ess
YMR141C,non_ess
YJR142W,non_ess
YDR419W,non_ess
YNL094W,non_ess
YLR453C,non_ess
YLR255C,non_ess
YML097C,non_ess
YMR280C,non_ess
YLR025W,non_ess
YNL107W,non_ess
YIL039W,non_ess
YAL029C,non_ess
YNL255C,non_ess
YMR163C,non_ess
YDR467C,non_ess
YOR343C,non_ess
YBR109W-A,non_ess
YOR191W,non_ess
YPR106W,non_ess
YNL217W,non_ess
YIL122W,non_ess
YDR030C,non_ess
YOR153W,non_ess
YHR018C,non_ess
YKR024C,non_ess
YMR040W,non_ess
YOL002C,non_ess
YLL018C-A,non_ess
YKL120W,non_ess
YNR028W,non_ess
YNL274C,non_ess
YAR064W,non_ess
YDL131W,non_ess
YDR479C,non_ess
YDL159W,non_ess
YIR020W-A,non_ess
YPL134C,non_ess
YBL029W,non_ess
YCL038C,non_ess
YKR027W,non_ess
YDL246C,non_ess
YNL025C,non_ess
YDR418W,non_ess
YLR255C,non_ess
YPL163C,non_ess
YLR322W,non_ess
YGL006W,non_ess
YER007C-A,non_ess
YDR148C,non_ess
YEL053C,non_ess
YPR036W-A,non_ess
YFL041W,non_ess
YDL068W,non_ess
YHR214W-A,non_ess
YCR075W-A,non_ess
YOR040W,non_ess
YGL032C,non_ess
YBR201W,non_ess
YDR533C,non_ess
YPR111W,non_ess
YAL010C,non_ess
YKL194C,non_ess
YJR037W,non_ess
YMR107W,non_ess
YLR156W,non_ess
YBR174C,non_ess
YJR130C,non_ess
YOR390W,non_ess
YLR261C,non_ess
YDR215C,non_ess
YPL267W,non_ess
YOR062C,non_ess
YFL015W-A,non_ess
YER057C,non_ess
YER016W,non_ess
YDR354C-A,non_ess
YBR053C,non_ess
YGR194C,non_ess
YML074C,non_ess
YLR123C,non_ess
YHR182W,non_ess
YNL309W,non_ess
YOR216C,non_ess
YMR187C,non_ess
YPL096C-A,non_ess
YGR279C,non_ess
YBL043W,non_ess
YGR023W,non_ess
YGR142W,non_ess
YBR159W,non_ess
YOR039W,non_ess
YLR286W-A,non_ess
YOL035C,non_ess
YER060W-A,non_ess
YER068C-A,non_ess
YLR067C,non_ess
YPL256C,non_ess
YFR006W,non_ess
YCR059C,non_ess
YJL043W,non_ess
YLR341W,non_ess
YLR178C,non_ess
YDR125C,non_ess
YIL068W-A,non_ess
YKL038W,non_ess
YOR192C-C,non_ess
YPL037C,non_ess
YOR072W,non_ess
YDR257C,non_ess
YPL167C,non_ess
YFL007W,non_ess
YLR273C,non_ess
YER033C,non_ess
YDR057W,non_ess
YLR213C,non_ess
YGL208W,non_ess
YER015W,non_ess
YGL253W,non_ess
YMR066W,non_ess
YMR126C,non_ess
YPL173W,non_ess
YCR063W,non_ess
YOR371C,non_ess
YGR039W,non_ess
YIL058W,non_ess
YDR374W-A,non_ess
YDL186W,non_ess
YIR020C,non_ess
YNL138W,non_ess
YEL066W,non_ess
YNR009W,non_ess
YGL126W,non_ess
YOR162C,non_ess
YDR162C,non_ess
YNL015W,non_ess
YDR241W,non_ess
YLR263W,non_ess
YFR039C,non_ess
YGR121W-A,non_ess
YHR169W,non_ess
YBR112C,non_ess
YPR072W,non_ess
YJL190C,non_ess
YGR042W,non_ess
YJL127C,non_ess
YNL184C,non_ess
YDR521W,non_ess
YCR016W,non_ess
YNL316C,non_ess
YLL064C,non_ess
YLR054C,non_ess
YPR150W,non_ess
YAL061W,non_ess
YLR219W,non_ess
YCR049C,non_ess
YOR360C,non_ess
YPL096W,non_ess
YCR020C-A,non_ess
YIL154C,non_ess
YMR114C,non_ess
YBR126W-A,non_ess
YOR005C,non_ess
YPL088W,non_ess
YOL096C,non_ess
YDR477W,non_ess
YMR157C,non_ess
YLR354C,non_ess
YJR135W-A,non_ess
YGR085C,non_ess
YPR200C,non_ess
YDR233C,non_ess
YPR015C,non_ess
YER067W,non_ess
YPR023C,non_ess
YIL027C,non_ess
YOR025W,non_ess
YNR009W,non_ess
YLR157W-D,non_ess
YOL163W,non_ess
YHR021C,non_ess
YDR467C,non_ess
YJL057C,non_ess
YNL294C,non_ess
YER066W,non_ess
YJL043W,non_ess
YIL121W,non_ess
YPR037C,non_ess
YLL022C,non_ess
YBR047W,non_ess
YDL239C,non_ess
YLR410W,non_ess
YNR033W,non_ess
YGL195W,non_ess
YML101C,non_ess
YNL277W,non_ess
YLR417W,non_ess
YGR221C,non_ess
YJR075W,non_ess
YEL059W,non_ess
YNL296W,non_ess
YIL056W,non_ess
YER142C,non_ess
YLR307C-A,non_ess
YKR003W,non_ess
YGR217W,non_ess
YBR221W-A,non_ess
YIL165C,non_ess
YDR401W,non_ess
YLR011W,non_ess
YMR111C,non_ess
YHR185C,non_ess
YPL236C,non_ess
YKR011C,non_ess
YHL014C,non_ess
YIL008W,non_ess
YJL131C,non_ess
YDR532C,non_ess
YIL038C,non_ess
YBR245C,non_ess
YLR067C,non_ess
YDR307W,non_ess
YBR068C,non_ess
YLR049C,non_ess
YKL185W,non_ess
YNL235C,non_ess
YJL060W,non_ess
YLR434C,non_ess
YDL093W,non_ess
YOL019W,non_ess
YKL092C,non_ess
YCL064C,non_ess
YGL088W,non_ess
YAR029W,non_ess
YDR504C,non_ess
YDR231C,non_ess
YHR071C-A,non_ess
YCL001W-A,non_ess
YGL194C,non_ess
YLR149C,non_ess
YCL039W,non_ess
YHR211W,non_ess
YFL064C,non_ess
YHR063C,non_ess
YPL152W,non_ess
YBR118W,non_ess
YDR395W,non_ess
YGR160W,non_ess
YER067C-A,non_ess
YKL090W,non_ess
YPL102C,non_ess
YKR015C,non_ess
YOR308C,non_ess
YHR210C,non_ess
YDL044C,non_ess
YKL213C,non_ess
YOR044W,non_ess
YGL250W,non_ess
YJR085C,non_ess
YDR230W,non_ess
YKL023C-A,non_ess
YAR019W-A,non_ess
YBR057C,non_ess
YIL095W,non_ess
YOR108C-A,non_ess
YPL186C,non_ess
YPR120C,non_ess
YLR313C,non_ess
YOR076C,non_ess
YML079W,non_ess
YBR223W-A,non_ess
YEL022W,non_ess
YBL055C,non_ess
YOR009W,non_ess
YOR178C,non_ess
YLR283W,non_ess
YBR163W,non_ess
YPL279C,non_ess
YJL193W,non_ess
YGL132W,non_ess
YJL136C,non_ess
YMR225C,non_ess
YPL281C,non_ess
YPL207W,non_ess
YJR036C,non_ess
YKR011C,non_ess
YGR027C,non_ess
YHL014C,non_ess
YOR115C,non_ess
YPL060W,non_ess
YNL101W,non_ess
YKL096C-B,non_ess
YDR067C,non_ess
YKL168C,non_ess
YDL024C,non_ess
YLL014W,non_ess
YMR292W,non_ess
YOR059C,non_ess
YER190C-A,non_ess
YMR219W,non_ess
YNL334C,non_ess
YLR059C,non_ess
YNL315C,non_ess
YKR010C,non_ess
YLR237W,non_ess
YBL104C,non_ess
YKL026C,non_ess
YHL009C,non_ess
YJL118W,non_ess
YMR215W,non_ess
YJR069C,non_ess
YDL170W,non_ess
YLR466C-B,non_ess
YMR074C,non_ess
YFL054C,non_ess
YDL045W-A,non_ess
YKL191W,non_ess
YLR412W,non_ess
YGR086C,non_ess
YGR249W,non_ess
YDL160C-A,non_ess
YOR049C,non_ess
YOR131C,non_ess
YFL066C,non_ess
YER142C,non_ess
YLR307C-A,non_ess
YBL012C,non_ess
YGR254W,non_ess
YNL326C,non_ess
YEL077W-A,non_ess
YHR063W-A,non_ess
YKL103C,non_ess
YDR543C,non_ess
YEL059C-A,non_ess
YER033C,non_ess
YMR243C,non_ess
YLL051C,non_ess
YDL090C,non_ess
YKL202W,non_ess
YDR347W,non_ess
YMR191W,non_ess
YBL022C,non_ess
YKL008C,non_ess
