orf,label
YNL237W,non_ess
YNL249C,non_ess
YNL270C,non_ess
YNL280C,non_ess
YNL286W,non_ess
YNL289W,non_ess
YNL302C,non_ess
YNL309W,non_ess
YNL318C,non_ess
YNL331C,non_ess
YNL333W,non_ess
YNR032C-A,non_ess
YNR033W,non_ess
YNR045W,non_ess
YNR057C,non_ess
YNR059W,non_ess
YNR072W,non_ess
YNR075W,non_ess
YOL009C,non_ess
YOL011W,non_ess
YOL020W,non_ess
YOL025W,non_ess
YOL028C,non_ess
YOL033W,non_ess
YOL051W,non_ess
YOL076W,non_ess
YOL088C,non_ess
YOL104C,non_ess
YOL110W,non_ess
YOL113W,non_ess
YOL116W,non_ess
YOL143C,non_ess
YOL158C,non_ess
YOR035C,non_ess
YOR079C,non_ess
YOR085W,non_ess
YOR094W,non_ess
YOR096W,non_ess
YOR107W,non_ess
YGL230C,non_ess
YGL261C,non_ess
YGR001C,non_ess
YGR016W,non_ess
YGR018C,non_ess
YGR022C,non_ess
YGR025W,non_ess
YGR026W,non_ess
YGR039W,non_ess
YGR043C,non_ess
YGR051C,non_ess
YGR053C,non_ess
YGR066C,non_ess
YGR069W,non_ess
YGR107W,non_ess
YGR111W,non_ess
YGR117C,non_ess
YGR127W,non_ess
YGR130C,non_ess
YGR137W,non_ess
YGR139W,non_ess
YGR150C,non_ess
YGR176W,non_ess
YGR235C,non_ess
YHL045W,non_ess
YHR003C,non_ess
YHR033W,non_ess
YHR035W,non_ess
YHR078W,non_ess
YHR095W,non_ess
YHR116W,non_ess
YHR131C,non_ess
YHR139C-A,non_ess
YHR159W,non_ess
YHR180W,non_ess
YHR210C,non_ess
YIL012W,non_ess
YIL024C,non_ess
YIL029C,non_ess
YIL055C,non_ess
YIL058W,non_ess
YIL059C,non_ess
YIL086C,non_ess
YIL092W,non_ess
YIL100W,non_ess
YIR042C,non_ess
YJL007C,non_ess
YJL016W,non_ess
YJL022W,non_ess
YJL028W,non_ess
YJL037W,non_ess
YJL043W,non_ess
YJL049W,non_ess
YJL055W,non_ess
YJL064W,non_ess
YJL068C,non_ess
YJL070C,non_ess
YJL118W,non_ess
YJL120W,non_ess
YJL132W,non_ess
YJL142C,non_ess
YJL149W,non_ess
YJL152W,non_ess
YJL163C,non_ess
YJL182C,non_ess
YJL185C,non_ess
YJL213W,non_ess
YJL216C,non_ess
YJR003C,non_ess
YJR011C,non_ess
YJR018W,non_ess
YJR026W,non_ess
YJR037W,non_ess
YJR056C,non_ess
YKL023W,non_ess
YKL030W,non_ess
YKL044W,non_ess
YKL061W,non_ess
YKL066W,non_ess
YKL070W,non_ess
YKL075C,non_ess
YKL097C,non_ess
YKL102C,non_ess
YKL107W,non_ess
YKL115C,non_ess
YKL121W,non_ess
YKL131W,non_ess
YKL169C,non_ess
YKL187C,non_ess
YKL206C,non_ess
YKR012C,non_ess
YKR015C,non_ess
YKR033C,non_ess
YKR041W,non_ess
YKR045C,non_ess
YKR047W,non_ess
YKR064W,non_ess
YKR074W,non_ess
YKR096W,non_ess
YKR105C,non_ess
YLL059C,non_ess
YLR016C,non_ess
YLR021W,non_ess
YLR031W,non_ess
YLR036C,non_ess
YLR040C,non_ess
YLR042C,non_ess
YLR047C,non_ess
YLR050C,non_ess
YLR053C,non_ess
YLR057W,non_ess
YLR063W,non_ess
YLR073C,non_ess
YLR091W,non_ess
YLR112W,non_ess
YLR122C,non_ess
YLR124W,non_ess
YLR137W,non_ess
YLR152C,non_ess
YLR164W,non_ess
YLR184W,non_ess
YLR187W,non_ess
YLR194C,non_ess
YLR199C,non_ess
YLR202C,non_ess
YLR217W,non_ess
YLR225C,non_ess
YLR247C,non_ess
YLR254C,non_ess
YLR257W,non_ess
YLR262C-A,non_ess
YLR271W,non_ess
YLR279W,non_ess
YLR283W,non_ess
YLR349W,non_ess
YLR352W,non_ess
YLR358C,non_ess
YLR364W,non_ess
YLR365W,non_ess
YLR392C,non_ess
YLR404W,non_ess
YLR407W,non_ess
YLR416C,non_ess
YPL198W,non_ess
YBR128C,non_ess
YBR130C,non_ess
YPR077C,non_ess
YBR024W,non_ess
YBR045C,non_ess
YBR048W,non_ess
YBR083W,non_ess
YBR092C,non_ess
YBR105C,non_ess
YBR107C,non_ess
YBR112C,non_ess
YBR118W,non_ess
YBR122C,non_ess
YBR145W,non_ess
YBR148W,non_ess
YBR150C,non_ess
YBR151W,non_ess
YBR157C,non_ess
YBR165W,non_ess
YBR170C,non_ess
YBR171W,non_ess
YBR177C,non_ess
YBR182C,non_ess
YBR185C,non_ess
YBR188C,non_ess
YBR200W,non_ess
YBR218C,non_ess
YBR222C,non_ess
YBR251W,non_ess
YBR272C,non_ess
YBR278W,non_ess
YCL024W,non_ess
YCL026C-A,non_ess
YCL028W,non_ess
YCL035C,non_ess
YCL040W,non_ess
YCL050C,non_ess
YCL055W,non_ess
YCR020C-A,non_ess
YCR027C,non_ess
YCR028C-A,non_ess
YCR046C,non_ess
YCR069W,non_ess
YCR073C,non_ess
YCR075C,non_ess
YCR081W,non_ess
YCR089W,non_ess
YCR091W,non_ess
YDL005C,non_ess
YDL013W,non_ess
YDL024C,non_ess
YDL042C,non_ess
YDL044C,non_ess
YDL045W-A,non_ess
YDL048C,non_ess
YDL061C,non_ess
YDL070W,non_ess
YDL079C,non_ess
YDL083C,non_ess
YDL107W,non_ess
YDL155W,non_ess
YDL169C,non_ess
YDL181W,non_ess
YDL184C,non_ess
YDL185W,non_ess
YDL192W,non_ess
YDL198C,non_ess
YDL202W,non_ess
YDL224C,non_ess
YDL229W,non_ess
YDL243C,non_ess
YDR022C,non_ess
YDR055W,non_ess
YDR059C,non_ess
YDR073W,non_ess
YDR079W,non_ess
YDR085C,non_ess
YDR096W,non_ess
YDR103W,non_ess
YDR127W,non_ess
YDR130C,non_ess
YDR137W,non_ess
YDR171W,non_ess
YDR173C,non_ess
YDR184C,non_ess
YDR191W,non_ess
YDR197W,non_ess
YDR206W,non_ess
YDR226W,non_ess
YDR237W,non_ess
YDR252W,non_ess
YDR254W,non_ess
YDR259C,non_ess
YDR285W,non_ess
YDR294C,non_ess
YDR296W,non_ess
YDR310C,non_ess
YDR312W,non_ess
YDR321W,non_ess
YDR323C,non_ess
YDR329C,non_ess
YDR337W,non_ess
YDR347W,non_ess
YDR350C,non_ess
YDR359C,non_ess
YDR363W,non_ess
YDR364C,non_ess
YDR368W,non_ess
YIL016W,non_ess
YHL020C,non_ess
YHL025W,non_ess
YHL028W,non_ess
YHL033C,non_ess
YHL036W,non_ess
YHR031C,non_ess
YHR038W,non_ess
YHR043C,non_ess
YHR061C,non_ess
YHR066W,non_ess
YHR092C,non_ess
YHR094C,non_ess
YHR117W,non_ess
YHR124W,non_ess
YHR147C,non_ess
YHR152W,non_ess
YHR157W,non_ess
YHR160C,non_ess
YHR183W,non_ess
YHR185C,non_ess
YHR191C,non_ess
YHR195W,non_ess
YIL009C-A,non_ess
YIL014W,non_ess
YIL018W,non_ess
YIL035C,non_ess
YIL050W,non_ess
YIL053W,non_ess
YIL070C,non_ess
YIL073C,non_ess
YIL139C,non_ess
YIL149C,non_ess
YIL164C,non_ess
YIL171W,non_ess
YIL173W,non_ess
YIR009W,non_ess
YIR013C,non_ess
YIR018W,non_ess
YIR039C,non_ess
YJL056C,non_ess
YJL078C,non_ess
YJL098W,non_ess
YJL112W,non_ess
YJL116C,non_ess
YJL121C,non_ess
YJL133W,non_ess
YJL137C,non_ess
YJL139C,non_ess
YJL146W,non_ess
YJL153C,non_ess
YJL209W,non_ess
YJL210W,non_ess
YJL214W,non_ess
YJR004C,non_ess
YJR009C,non_ess
YJR021C,non_ess
YJR025C,non_ess
YJR032W,non_ess
YJR047C,non_ess
YJR049C,non_ess
YJR053W,non_ess
YJR074W,non_ess
YJR104C,non_ess
YJR108W,non_ess
YJR122W,non_ess
YJR133W,non_ess
YJR134C,non_ess
YKL006W,non_ess
YKL008C,non_ess
YKL011C,non_ess
YKL026C,non_ess
YKL040C,non_ess
YKL096W,non_ess
YKL119C,non_ess
YKL127W,non_ess
YKL129C,non_ess
YKL139W,non_ess
YKL142W,non_ess
YKL150W,non_ess
YKL163W,non_ess
YKL167C,non_ess
YKL170W,non_ess
YKL176C,non_ess
YKL185W,non_ess
YKL194C,non_ess
YKL198C,non_ess
YKL201C,non_ess
YKL204W,non_ess
YKL208W,non_ess
YKR013W,non_ess
YKR034W,non_ess
YKR048C,non_ess
YKR058W,non_ess
YBL046W,non_ess
YBL048W,non_ess
YBL054W,non_ess
YBL071C,non_ess
YBL094C,non_ess
YDR458C,non_ess
YPL219W,non_ess
YPL221W,non_ess
YPL224C,non_ess
YPL232W,non_ess
YPL241C,non_ess
YPL250C,non_ess
YPL253C,non_ess
YPL258C,non_ess
YPR020W,non_ess
YPR026W,non_ess
YPR036W,non_ess
YPR042C,non_ess
YPR046W,non_ess
YPR066W,non_ess
YPR070W,non_ess
YPR075C,non_ess
YPR095C,non_ess
YPR119W,non_ess
YPR121W,non_ess
YPR124W,non_ess
YPR135W,non_ess
YPR145W,non_ess
YPR160W,non_ess
YPR164W,non_ess
YPR166C,non_ess
YPR179C,non_ess
YPR193C,non_ess
YPR198W,non_ess
YPR200C,non_ess
YDL039C,non_ess
YNL278W,non_ess
YGR221C,non_ess
YCR010C,non_ess
YGL053W,non_ess
YGL129C,non_ess
YER050C,non_ess
YIL093C,non_ess
YGR236C,non_ess
YOR222W,non_ess
YOR371C,non_ess
YOR011W,non_ess
YLR432W,non_ess
YNR037C,non_ess
YJR113C,non_ess
YIL037C,non_ess
YPL192C,non_ess
YAL056W,non_ess
YHR167W,non_ess
YIL117C,non_ess
YOL072W,non_ess
YDR175C,non_ess
YKL155C,non_ess
YML047C,non_ess
YDR320C,non_ess
YGL096W,non_ess
YHL006C,non_ess
YML056C,non_ess
YCL038C,non_ess
YAR031W,non_ess
YGR134W,non_ess
YER037W,non_ess
YGR215W,non_ess
YLR052W,non_ess
YDL214C,non_ess
YDR126W,non_ess
YER116C,non_ess
YLR135W,non_ess
YML118W,non_ess
YDR421W,non_ess
YLR219W,non_ess
YOR078W,non_ess
YDR241W,non_ess
YAR014C,non_ess
YJL188C,non_ess
YGL174W,non_ess
YLR062C,non_ess
YGR262C,non_ess
YJL094C,non_ess
YLR110C,non_ess
YHR146W,non_ess
YNL065W,non_ess
YER106W,non_ess
YIL071C,non_ess
YHR059W,non_ess
YNL133C,non_ess
YLR068W,non_ess
YIL027C,non_ess
YDR024W,non_ess
YGR196C,non_ess
YOR183W,non_ess
YCL058C,non_ess
YJL066C,non_ess
YCR086W,non_ess
YLR341W,non_ess
YPL027W,non_ess
YLR227C,non_ess
YPL200W,non_ess
YGL170C,non_ess
YIL132C,non_ess
YDL239C,non_ess
YIR025W,non_ess
YML066C,non_ess
YIR021W,non_ess
YKR003W,non_ess
YOR076C,non_ess
YER045C,non_ess
YDR093W,non_ess
YLR037C,non_ess
YBR301W,non_ess
YOR382W,non_ess
YOR383C,non_ess
YDR534C,non_ess
YIL011W,non_ess
YOR009W,non_ess
YIL005W,non_ess
YCL014W,non_ess
YBL096C,non_ess
YBR007C,non_ess
YBR013C,non_ess
YBR016W,non_ess
YBR032W,non_ess
YBR051W,non_ess
YBR053C,non_ess
YBR063C,non_ess
YBR074W,non_ess
YBR077C,non_ess
YBR090C,non_ess
YBR099C,non_ess
YBR116C,non_ess
YBR139W,non_ess
YBR144C,non_ess
YBR174C,non_ess
YBR178W,non_ess
YBR184W,non_ess
YBR197C,non_ess
YBR209W,non_ess
YBR224W,non_ess
YBR226C,non_ess
YBR230C,non_ess
YBR238C,non_ess
YBR241C,non_ess
YCL002C,non_ess
YCL022C,non_ess
YCL042W,non_ess
YCL049C,non_ess
YCL056C,non_ess
YCL074W,non_ess
YCL075W,non_ess
YCR001W,non_ess
YCR016W,non_ess
YCR022C,non_ess
YCR024C,non_ess
YCR050C,non_ess
YCR064C,non_ess
YCR079W,non_ess
YCR085W,non_ess
YCR095C,non_ess
YCR100C,non_ess
YCR102C,non_ess
YDL012C,non_ess
YDL026W,non_ess
YDL027C,non_ess
YDL033C,non_ess
YDL036C,non_ess
YDL050C,non_ess
YDL063C,non_ess
YDL071C,non_ess
YDL089W,non_ess
YDL094C,non_ess
YDL099W,non_ess
YDL109C,non_ess
YDL121C,non_ess
YDL206W,non_ess
YDL211C,non_ess
YDL218W,non_ess
YDL233W,non_ess
YDL241W,non_ess
YDR003W,non_ess
YDR010C,non_ess
YDR018C,non_ess
YDR031W,non_ess
YDR051C,non_ess
YDR056C,non_ess
YDR066C,non_ess
YDR089W,non_ess
YDR095C,non_ess
YDR109C,non_ess
YDR112W,non_ess
YDR115W,non_ess
YDR119W,non_ess
YDR131C,non_ess
YDR133C,non_ess
YDR149C,non_ess
YDR179W-A,non_ess
YDR186C,non_ess
YDR193W,non_ess
YDR210W,non_ess
YDR215C,non_ess
YDR220C,non_ess
YDR223W,non_ess
YDR230W,non_ess
YDR239C,non_ess
YDR249C,non_ess
YDR274C,non_ess
YDR278C,non_ess
YDR287W,non_ess
YDR370C,non_ess
YDR374C,non_ess
YDR387C,non_ess
YDR401W,non_ess
YDR426C,non_ess
YDR431W,non_ess
YDR438W,non_ess
YDR445C,non_ess
YDR455C,non_ess
YDR459C,non_ess
YDR467C,non_ess
YDR476C,non_ess
YDR491C,non_ess
YDR509W,non_ess
YDR521W,non_ess
YDR537C,non_ess
YDR540C,non_ess
YEL001C,non_ess
YEL010W,non_ess
YEL016C,non_ess
YEL023C,non_ess
YEL041W,non_ess
YEL047C,non_ess
YEL057C,non_ess
YEL068C,non_ess
YER034W,non_ess
YER039C-A,non_ess
YER071C,non_ess
YER137C,non_ess
YER140W,non_ess
YER158C,non_ess
YER186C,non_ess
YER188W,non_ess
YFL019C,non_ess
YFL032W,non_ess
YFL042C,non_ess
YFL051C,non_ess
YFL054C,non_ess
YFR012W,non_ess
YFR017C,non_ess
YFR018C,non_ess
YFR026C,non_ess
YFR035C,non_ess
YFR039C,non_ess
YFR054C,non_ess
YFR056C,non_ess
YGL034C,non_ess
YGL041C,non_ess
YGL059W,non_ess
YGL072C,non_ess
YGL079W,non_ess
YGL081W,non_ess
YGL108C,non_ess
YGL117W,non_ess
YGL132W,non_ess
YNL049C,non_ess
YCL027W,non_ess
YCL037C,non_ess
YCL051W,non_ess
YCL064C,non_ess
YCR003W,non_ess
YCR005C,non_ess
YCR014C,non_ess
YCR020C,non_ess
YCR020W-B,non_ess
YCR024C-A,non_ess
YCR031C,non_ess
YCR044C,non_ess
YCR067C,non_ess
YCR071C,non_ess
YCR073W-A,non_ess
YCR083W,non_ess
YDL021W,non_ess
YDL047W,non_ess
YDL049C,non_ess
YDL069C,non_ess
YDL075W,non_ess
YDL080C,non_ess
YDL082W,non_ess
YDL088C,non_ess
YDL093W,non_ess
YDL116W,non_ess
YDL130W-A,non_ess
YDL131W,non_ess
YDL133C-A,non_ess
YDL136W,non_ess
YDL137W,non_ess
YDL138W,non_ess
YDL142C,non_ess
YDL161W,non_ess
YDL179W,non_ess
YDL182W,non_ess
YDL188C,non_ess
YDL191W,non_ess
YDL194W,non_ess
YDL197C,non_ess
YDL200C,non_ess
YDL227C,non_ess
YDL232W,non_ess
YDR006C,non_ess
YDR017C,non_ess
YDR027C,non_ess
YDR030C,non_ess
YDR033W,non_ess
YDR043C,non_ess
YDR046C,non_ess
YDR058C,non_ess
YDR072C,non_ess
YDR076W,non_ess
YDR110W,non_ess
YDR138W,non_ess
YDR139C,non_ess
YDR144C,non_ess
YDR146C,non_ess
YDR147W,non_ess
YDR150W,non_ess
YDR151C,non_ess
YDR159W,non_ess
YDR174W,non_ess
YDR181C,non_ess
YDR183W,non_ess
YDR192C,non_ess
YDR195W,non_ess
YDR207C,non_ess
YDR218C,non_ess
YDR227W,non_ess
YDR231C,non_ess
YDR251W,non_ess
YDR258C,non_ess
YDR260C,non_ess
YDR263C,non_ess
YDR268W,non_ess
YDR295C,non_ess
YDR309C,non_ess
YDR318W,non_ess
YDR322W,non_ess
YDR345C,non_ess
YDR349C,non_ess
YDR351W,non_ess
YDR358W,non_ess
YDR363W-A,non_ess
YDR369C,non_ess
YDR400W,non_ess
YDR402C,non_ess
YDR403W,non_ess
YDR405W,non_ess
YDR406W,non_ess
YDR419W,non_ess
YDR440W,non_ess
YDR443C,non_ess
YDR450W,non_ess
YDR457W,non_ess
YDR462W,non_ess
YDR488C,non_ess
YDR495C,non_ess
YDR501W,non_ess
YDR528W,non_ess
YDR530C,non_ess
YDR538W,non_ess
YHL021C,non_ess
YNL054W,non_ess
YNL066W,non_ess
YNL069C,non_ess
YNL073W,non_ess
YNL079C,non_ess
YNL093W,non_ess
YNL098C,non_ess
YNL117W,non_ess
YNL173C,non_ess
YNL204C,non_ess
YNL210W,non_ess
YNL214W,non_ess
YNL225C,non_ess
YNL238W,non_ess
YNL239W,non_ess
YNL241C,non_ess
YNL243W,non_ess
YNL248C,non_ess
YNL252C,non_ess
YNL264C,non_ess
YNL265C,non_ess
YNL271C,non_ess
YNL301C,non_ess
YNL304W,non_ess
YNL327W,non_ess
YNL328C,non_ess
YNL330C,non_ess
YNL332W,non_ess
YNL334C,non_ess
YNL339C,non_ess
YNR023W,non_ess
YNR028W,non_ess
YNR041C,non_ess
YNR044W,non_ess
YNR049C,non_ess
YNR052C,non_ess
YOL049W,non_ess
YOL056W,non_ess
YOL059W,non_ess
YOL067C,non_ess
YOL091W,non_ess
YOL105C,non_ess
YOL112W,non_ess
YOL152W,non_ess
YOR001W,non_ess
YOR003W,non_ess
YOR008C,non_ess
YOR010C,non_ess
YOR016C,non_ess
YOR018W,non_ess
YOR023C,non_ess
YOR028C,non_ess
YOR031W,non_ess
YOR034C,non_ess
YOR036W,non_ess
YOR040W,non_ess
YOR045W,non_ess
YOR047C,non_ess
YOR061W,non_ess
YOR064C,non_ess
YOR080W,non_ess
YOR092W,non_ess
YOR109W,non_ess
YOR156C,non_ess
YOR158W,non_ess
YOR180C,non_ess
YOR182C,non_ess
YOR185C,non_ess
YOR229W,non_ess
YOR233W,non_ess
YOR234C,non_ess
YOR237W,non_ess
YOR241W,non_ess
YOR266W,non_ess
YOR270C,non_ess
YOR276W,non_ess
YOR290C,non_ess
YOR308C,non_ess
YOR313C,non_ess
YOR317W,non_ess
YOR321W,non_ess
YOR328W,non_ess
YOR339C,non_ess
YOR347C,non_ess
YOR349W,non_ess
YOR386W,non_ess
YPL038W,non_ess
YPL045W,non_ess
YPL050C,non_ess
YPL053C,non_ess
YPL058C,non_ess
YPL061W,non_ess
YPL069C,non_ess
YPL074W,non_ess
YPL079W,non_ess
YPL087W,non_ess
YPL090C,non_ess
YPL092W,non_ess
YPL097W,non_ess
YPL106C,non_ess
YPL119C,non_ess
YPL121C,non_ess
YPL130W,non_ess
YPL132W,non_ess
YPL140C,non_ess
YPL154C,non_ess
YPL163C,non_ess
YPL171C,non_ess
YPL173W,non_ess
YPL178W,non_ess
YPL188W,non_ess
YDR514C,non_ess
YDR520C,non_ess
YDR539W,non_ess
YDR541C,non_ess
YEL006W,non_ess
YEL008W,non_ess
YEL014C,non_ess
YEL020C,non_ess
YEL028W,non_ess
YEL033W,non_ess
YEL043W,non_ess
YEL045C,non_ess
YEL048C,non_ess
YER010C,non_ess
YER030W,non_ess
YER064C,non_ess
YER067W,non_ess
YER077C,non_ess
YER079W,non_ess
YER085C,non_ess
YER087W,non_ess
YER093C-A,non_ess
YER097W,non_ess
YER121W,non_ess
YER135C,non_ess
YER139C,non_ess
YER181C,non_ess
YER185W,non_ess
YER187W,non_ess
YFL015C,non_ess
YFL049W,non_ess
YFL052W,non_ess
YFR020W,non_ess
YFR022W,non_ess
YFR055W,non_ess
YFR057W,non_ess
YGL010W,non_ess
YGL015C,non_ess
YGL024W,non_ess
YGL039W,non_ess
YGL042C,non_ess
YGL057C,non_ess
YGL082W,non_ess
YGL088W,non_ess
YGL109W,non_ess
YGL114W,non_ess
YGL118C,non_ess
YGL138C,non_ess
YGL140C,non_ess
YGL146C,non_ess
YGL152C,non_ess
YGL160W,non_ess
YGL165C,non_ess
YGL176C,non_ess
YGL177W,non_ess
YGL196W,non_ess
YGL199C,non_ess
YGL214W,non_ess
YGL217C,non_ess
YGL220W,non_ess
YGL226W,non_ess
YGL235W,non_ess
YGL260W,non_ess
YGL262W,non_ess
YGR004W,non_ess
YGR011W,non_ess
YGR017W,non_ess
YGR035C,non_ess
YGR042W,non_ess
YGR045C,non_ess
YGR050C,non_ess
YGR064W,non_ess
YGR071C,non_ess
YGR079W,non_ess
YGR102C,non_ess
YGR106C,non_ess
YGR126W,non_ess
YGR131W,non_ess
YGR146C,non_ess
YGR151C,non_ess
YGR154C,non_ess
YGR164W,non_ess
YGR168C,non_ess
YGR212W,non_ess
YGR219W,non_ess
YGR228W,non_ess
YGR242W,non_ess
YGR259C,non_ess
YGR266W,non_ess
YGR269W,non_ess
YGR283C,non_ess
YGR290W,non_ess
YHL005C,non_ess
YHL008C,non_ess
YHL012W,non_ess
YHL017W,non_ess
YHL026C,non_ess
YHL037C,non_ess
YHL039W,non_ess
YHL041W,non_ess
YHL042W,non_ess
YHL044W,non_ess
YHL046C,non_ess
YHR009C,non_ess
YHR022C,non_ess
YHR080C,non_ess
YHR087W,non_ess
YHR097C,non_ess
YHR121W,non_ess
YHR125W,non_ess
YHR130C,non_ess
YHR138C,non_ess
YHR162W,non_ess
YHR168W,non_ess
YHR209W,non_ess
YIL023C,non_ess
YIL025C,non_ess
YIL028W,non_ess
YIL032C,non_ess
YIL060W,non_ess
YIL067C,non_ess
YIL077C,non_ess
YIL087C,non_ess
YIL089W,non_ess
YIL137C,non_ess
YIL141W,non_ess
YIL152W,non_ess
YIL161W,non_ess
YIL163C,non_ess
YIL165C,non_ess
YIL167W,non_ess
YIR003W,non_ess
YIR007W,non_ess
YIR014W,non_ess
YIR016W,non_ess
YIR020C,non_ess
YIR020W-A,non_ess
YIR036C,non_ess
YIR043C,non_ess
YJL027C,non_ess
YJL038C,non_ess
YJL045W,non_ess
YJL048C,non_ess
YJL051W,non_ess
YJL067W,non_ess
YJL107C,non_ess
YJL119C,non_ess
YJL122W,non_ess
YJL131C,non_ess
YJL135W,non_ess
YJL144W,non_ess
YJL147C,non_ess
YJL150W,non_ess
YJL160C,non_ess
YJL169W,non_ess
YDR378C,non_ess
YDR385W,non_ess
YOR125C,non_ess
YPR092W,non_ess
YPR098C,non_ess
YPR109W,non_ess
YPR115W,non_ess
YPR125W,non_ess
YPR130C,non_ess
YPR140W,non_ess
YPR147C,non_ess
YPR150W,non_ess
YPR158W,non_ess
YPR170C,non_ess
YPR172W,non_ess
YPR196W,non_ess
YGL036W,non_ess
YPL230W,non_ess
YHR127W,non_ess
YOL007C,non_ess
YKR011C,non_ess
YNL300W,non_ess
YGR153W,non_ess
YDL118W,non_ess
YDR048C,non_ess
YGR226C,non_ess
YKL118W,non_ess
YLR235C,non_ess
YPL205C,non_ess
YBL100C,non_ess
YGR160W,non_ess
YER184C,non_ess
YDL041W,non_ess
YDR532C,non_ess
YLR338W,non_ess
YDR433W,non_ess
YAL042C-A,non_ess
YPL102C,non_ess
YNL296W,non_ess
YKL218C,non_ess
YBR138C,non_ess
YIR024C,non_ess
YNL196C,non_ess
YEL025C,non_ess
YJL057C,non_ess
YAL005C,non_ess
YAL007C,non_ess
YOR333C,non_ess
YNR070W,non_ess
YAL008W,non_ess
YAL010C,non_ess
YAL012W,non_ess
YAL013W,non_ess
YAL015C,non_ess
YAL016W,non_ess
YAL022C,non_ess
YAL023C,non_ess
YAL030W,non_ess
YAL034C,non_ess
YAL035W,non_ess
YAL047C,non_ess
YAL058W,non_ess
YAR002C-A,non_ess
YAR020C,non_ess
YAR042W,non_ess
YAR050W,non_ess
YBL002W,non_ess
YBL005W,non_ess
YBL033C,non_ess
YBL043W,non_ess
YBL056W,non_ess
YBL066C,non_ess
YBL072C,non_ess
YBL075C,non_ess
YBL085W,non_ess
YBR010W,non_ess
YBR015C,non_ess
YBR031W,non_ess
YBR036C,non_ess
YBR040W,non_ess
YBR044C,non_ess
YBR050C,non_ess
YBR054W,non_ess
YBR057C,non_ess
YBR065C,non_ess
YBR066C,non_ess
YBR067C,non_ess
YBR072W,non_ess
YBR076W,non_ess
YBR082C,non_ess
YBR085W,non_ess
YBR093C,non_ess
YBR098W,non_ess
YBR104W,non_ess
YBR117C,non_ess
YBR127C,non_ess
YBR129C,non_ess
YBR131W,non_ess
YBR133C,non_ess
YBR146W,non_ess
YBR156C,non_ess
YBR158W,non_ess
YBR169C,non_ess
YBR181C,non_ess
YBR183W,non_ess
YBR186W,non_ess
YBR195C,non_ess
YBR201W,non_ess
YBR205W,non_ess
YBR227C,non_ess
YBR240C,non_ess
YBR244W,non_ess
YBR264C,non_ess
YBR268W,non_ess
YBR274W,non_ess
YBR282W,non_ess
YBR283C,non_ess
YBR286W,non_ess
YBR295W,non_ess
YBR296C,non_ess
YBR297W,non_ess
YCL007C,non_ess
YDR179C,non_ess
YOR127W,non_ess
YOR128C,non_ess
YOR133W,non_ess
YOR134W,non_ess
YOR150W,non_ess
YOR162C,non_ess
YOR167C,non_ess
YOR187W,non_ess
YOR190W,non_ess
YOR196C,non_ess
YOR209C,non_ess
YOR211C,non_ess
YOR213C,non_ess
YOR226C,non_ess
YOR230W,non_ess
YOR242C,non_ess
YOR247W,non_ess
YOR265W,non_ess
YOR269W,non_ess
YOR293W,non_ess
YOR297C,non_ess
YOR299W,non_ess
YOR316C,non_ess
YOR327C,non_ess
YOR332W,non_ess
YOR350C,non_ess
YOR355W,non_ess
YOR363C,non_ess
YOR374W,non_ess
YOR377W,non_ess
YOR384W,non_ess
YPL003W,non_ess
YPL006W,non_ess
YPL018W,non_ess
YPL021W,non_ess
YPL024W,non_ess
YPL026C,non_ess
YPL032C,non_ess
YPL036W,non_ess
YPL040C,non_ess
YPL059W,non_ess
YPL072W,non_ess
YPL081W,non_ess
YPL091W,non_ess
YPL118W,non_ess
YPL123C,non_ess
YPL127C,non_ess
YPL139C,non_ess
YPL161C,non_ess
YPL177C,non_ess
YPL187W,non_ess
YPL189W,non_ess
YPL213W,non_ess
YPL220W,non_ess
YPL223C,non_ess
YPL234C,non_ess
YPL240C,non_ess
YPL262W,non_ess
YPL268W,non_ess
YPL270W,non_ess
YPL271W,non_ess
YPL273W,non_ess
YPL274W,non_ess
YPR001W,non_ess
YPR002W,non_ess
YPR005C,non_ess
YPR006C,non_ess
YPR007C,non_ess
YPR017C,non_ess
YPR030W,non_ess
YPR047W,non_ess
YPR065W,non_ess
YPR067W,non_ess
YPR101W,non_ess
YPR106W,non_ess
YPR111W,non_ess
YPR122W,non_ess
YPR134W,non_ess
YPR184W,non_ess
YPR188C,non_ess
YPR199C,non_ess
YPR201W,non_ess
YAL029C,non_ess
YAL031C,non_ess
YAL044C,non_ess
YAL051W,non_ess
YAL055W,non_ess
YAL059W,non_ess
YAR035W,non_ess
YBL001C,non_ess
YBL003C,non_ess
YBL011W,non_ess
YBL025W,non_ess
YBL027W,non_ess
YBL039C,non_ess
YBL042C,non_ess
YBL045C,non_ess
YBL058W,non_ess
YBL063W,non_ess
YBL069W,non_ess
YBL080C,non_ess
YBL087C,non_ess
YBL090W,non_ess
YBL101C,non_ess
YBL103C,non_ess
YBR001C,non_ess
YBR003W,non_ess
YDR418W,non_ess
YDR420W,non_ess
YLR434C,non_ess
YHR011W,non_ess
YDR423C,non_ess
YDR432W,non_ess
YDR436W,non_ess
YDR439W,non_ess
YDR441C,non_ess
YDR446W,non_ess
YDR463W,non_ess
YDR471W,non_ess
YDR480W,non_ess
YDR490C,non_ess
YDR508C,non_ess
YDR522C,non_ess
YDR536W,non_ess
YEL027W,non_ess
