hits_count,reads_count,hits_count_pro,orf_len,hits_10kb,reads_10kb,len_10kb,hits_per_len,reads_per_len,hits_10kb_per_len,reads_10kb_per_len,NI,hits_ratio,norm_orf_len,norm_hits_count,norm_reads_count,norm_reads_10kb,norm_hits_10kb,norm_len_10kb,norm_hits_pro,orf,label
7,32,0,1088,361,7197,9335.0,0.006433823529411764,0.029411764705882353,0.03867166577396893,0.7709694697375469,6.010681766011172,0.0,0.07069881487535759,0.02023121387283237,0.0027660126199325783,0.44524870081662954,0.554531490015361,0.4830691642651297,0.0,YDR047W,ess
11,68,4,314,300,5356,8971.0,0.03503184713375796,0.21656050955414013,0.03344108795006131,0.5970348902017613,0.9545910560290228,0.36363636363636365,0.01798120147118921,0.031791907514450865,0.005877776817356729,0.3313536253402623,0.4608294930875576,0.46121517771373677,0.10810810810810811,YDR048C,non_ess
8,43,5,1898,302,5363,9262.0,0.004214963119072708,0.022655426765015807,0.03260634852083783,0.5790326063485208,7.7358561865687765,0.625,0.1258684102983245,0.023121387283236993,0.003716829458034402,0.3317866864637466,0.46390168970814133,0.47868635926993275,0.13513513513513514,YDR049W,non_ess
0,0,0,746,290,5461,7192.0,0.0,0.0,0.04032258064516129,0.7593159065628476,5.5944440301484715,0.31582471306799526,0.04740498569677156,0.0,0.0,0.3378495421925266,0.445468509984639,0.3544068203650336,0.0,YDR050C,ess
22,146,5,1004,268,5047,6444.0,0.021912350597609563,0.1454183266932271,0.04158907510862818,0.7832091868404718,1.897974154957395,0.22727272727272727,0.06497752349816102,0.06358381502890173,0.012619932578442388,0.3122370700321702,0.4116743471582181,0.3094980787704131,0.13513513513513514,YDR051C,non_ess
1,1,0,2114,335,6573,7279.0,0.0004730368968779565,0.0004730368968779565,0.046022805330402525,0.9030086550350322,97.29221046847094,0.0,0.14058030241111566,0.002890173410404624,8.643789437289307e-05,0.4066443949517446,0.5145929339477726,0.35963016330451486,0.0,YDR052C,ess
7,53,0,887,213,4277,6188.0,0.007891770011273957,0.05975197294250282,0.03442146089204913,0.6911764705882353,4.361690830178226,0.0,0.0570085819370658,0.02023121387283237,0.0045812084017633325,0.2646003464488988,0.3271889400921659,0.29412824207492794,0.0,YDR054C,ess
10,64,0,1334,195,3929,6070.0,0.0074962518740629685,0.047976011994003,0.03212520593080725,0.6472817133443163,4.2855024711696865,0.0,0.08745402533714754,0.028901734104046242,0.005532025239865157,0.2430710220242514,0.2995391705069124,0.28704370797310275,0.0,YDR055W,non_ess
5,21,2,617,195,3929,6070.0,0.008103727714748784,0.03403565640194489,0.03212520593080725,0.6472817133443163,3.9642504118616144,0.4,0.038618716796076834,0.014450867052023121,0.0018151957818307546,0.2430710220242514,0.2995391705069124,0.28704370797310275,0.05405405405405406,YDR056C,non_ess
23,105,5,1628,206,3990,6187.0,0.014127764127764128,0.0644963144963145,0.03329561984806853,0.6449005980281235,2.3567508309850247,0.21739130434782608,0.10747854515733551,0.06647398843930635,0.009075978909153773,0.24684484038604304,0.31643625192012287,0.2940682036503362,0.13513513513513514,YDR057W,non_ess
9,121,7,980,205,3596,6107.0,0.009183673469387756,0.12346938775510204,0.033568036679220564,0.5888324873096447,3.6551862161817943,0.7777777777777778,0.063342868818962,0.026011560693641616,0.010458985219120061,0.2224696857213561,0.31490015360983103,0.2892651296829971,0.1891891891891892,YDR058C,non_ess
12,58,8,536,192,3490,6002.0,0.022388059701492536,0.10820895522388059,0.0319893368877041,0.5814728423858714,1.4288570476507831,0.6666666666666666,0.033101757253780145,0.03468208092485549,0.005013397873627798,0.21591190299430832,0.29493087557603687,0.28296109510086453,0.21621621621621623,YDR059C,non_ess
3,13,0,3077,210,3616,6897.0,0.0009749756256093598,0.004224894377640559,0.030448020878642887,0.524285921415108,31.22952008119472,0.0,0.2061708214139763,0.008670520231213872,0.00112369262684761,0.22370700321702547,0.3225806451612903,0.3366954851104707,0.0,YDR060W,ess
23,205,1,1619,187,3369,5200.0,0.014206300185299567,0.1266213712168005,0.03596153846153846,0.6478846153846154,2.5313795986622076,0.043478260869565216,0.1068655496526359,0.06647398843930635,0.01771976834644308,0.20842613214550854,0.2872503840245776,0.23481027857829012,0.02702702702702703,YDR061W,non_ess
3,12,0,1685,171,2805,5130.0,0.0017804154302670622,0.007121661721068249,0.03333333333333333,0.5467836257309941,18.72222222222222,0.0,0.1113608500204332,0.008670520231213872,0.0010372547324747168,0.17353377876763176,0.2626728110599078,0.23060758885686838,0.0,YDR062W,ess
7,34,0,449,168,2835,5410.0,0.015590200445434299,0.0757238307349666,0.031053604436229204,0.5240295748613678,1.9918669131238447,0.0,0.027176134041683696,0.02023121387283237,0.0029388884086783643,0.17538975501113585,0.25806451612903225,0.24741834774255522,0.0,YDR063W,non_ess
7,55,3,1097,140,2370,4799.0,0.006381039197812215,0.05013673655423884,0.029172744321733696,0.4938528860179204,4.571785788705981,0.42857142857142855,0.07131181038005723,0.02023121387283237,0.004754084190509119,0.14662212323682255,0.21505376344086022,0.2107348703170029,0.08108108108108109,YDR065W,non_ess
19,263,1,590,204,3848,5454.0,0.03220338983050847,0.4457627118644068,0.0374037403740374,0.7055372203887056,1.1614845695095826,0.05263157894736842,0.03677973028197794,0.05491329479768786,0.022733166220070877,0.23805988616679039,0.31336405529953915,0.25006003842459174,0.02702702702702703,YDR066C,non_ess
6,82,4,674,253,4466,5971.0,0.008902077151335312,0.12166172106824925,0.0423714620666555,0.7479484173505275,4.759727572154301,0.6666666666666666,0.0425010216591745,0.017341040462427744,0.007087907338577232,0.2762929967829745,0.38863287250384027,0.28109990393852063,0.10810810810810811,YDR067C,non_ess
1,12,5,932,277,4650,6399.0,0.001072961373390558,0.012875536480686695,0.043288013752148774,0.7266760431317393,40.34442881700266,5.0,0.06007355946056396,0.002890173410404624,0.0010372547324747168,0.28767631774313285,0.4254992319508449,0.30679634966378483,0.13513513513513514,YDR068W,non_ess
3,18,0,2780,279,4775,6534.0,0.001079136690647482,0.006474820143884892,0.04269972451790634,0.7307927762473218,39.568411386593205,0.0,0.18594196975888844,0.008670520231213872,0.0015558820987120754,0.29540955209106656,0.42857142857142855,0.3149015369836695,0.0,YDR069C,non_ess
1,5,0,281,268,4813,6140.0,0.0035587188612099642,0.017793594306049824,0.04364820846905537,0.7838762214983713,12.26514657980456,0.0,0.01573355128729056,0.002890173410404624,0.0004321894718644654,0.2977604553328384,0.4116743471582181,0.2912463976945245,0.0,YDR070C,non_ess
10,36,3,575,249,4282,5725.0,0.017391304347826087,0.06260869565217392,0.043493449781659387,0.7479475982532751,2.500873362445415,0.3,0.03575807110747855,0.028901734104046242,0.0031117641974241507,0.2649096758228161,0.3824884792626728,0.2663304514889529,0.08108108108108109,YDR071C,non_ess
62,994,4,1583,381,9489,6484.0,0.03916614024005054,0.6279216677195198,0.05876002467612585,1.4634484885872918,1.500276113908181,0.06451612903225806,0.10441356763383736,0.1791907514450867,0.08591926700665571,0.5870452858203414,0.5852534562211982,0.3118996157540826,0.10810810810810811,YDR072C,non_ess
19,128,3,509,397,9682,6593.0,0.03732809430255403,0.25147347740667975,0.06021537994843015,1.468527225845594,1.6131383365132077,0.15789473684210525,0.03126277073968124,0.05491329479768786,0.011064050479730313,0.598985399653551,0.6098310291858678,0.3184438040345821,0.08108108108108109,YDR073W,non_ess
13,53,0,2690,397,9635,6559.0,0.0048327137546468404,0.01970260223048327,0.06052751943893886,1.4689739289525843,12.524540560826578,0.0,0.17981201471189212,0.03757225433526011,0.0045812084017633325,0.596077703538728,0.6098310291858678,0.316402497598463,0.0,YDR074W,non_ess
4,10,0,926,397,9674,6583.0,0.004319654427645789,0.01079913606911447,0.06030685097979645,1.4695427616588181,13.961036001822876,0.0,0.0596648957907642,0.011560693641618497,0.0008643789437289308,0.5984904726552833,0.6098310291858678,0.3178434197886647,0.0,YDR075W,non_ess
47,303,0,1220,391,9611,6115.0,0.038524590163934426,0.2483606557377049,0.06394112837285364,1.5717089125102208,1.6597484386144987,0.0,0.07968941561095219,0.13583815028901733,0.0261906819949866,0.5945929225439247,0.6006144393241167,0.289745437079731,0.0,YDR076W,non_ess
35,311,6,1016,368,9219,5757.0,0.0344488188976378,0.3061023622047244,0.0639221816918534,1.6013548723293383,1.8555696171120872,0.17142857142857143,0.06579485083776053,0.10115606936416184,0.026882185149969744,0.5703414996288048,0.565284178187404,0.26825168107588854,0.16216216216216217,YDR077W,non_ess
17,162,1,671,297,7053,5051.0,0.02533532041728763,0.2414307004470939,0.058800237576717485,1.3963571569986142,2.3208799655280843,0.058823529411764705,0.042296689824274626,0.04913294797687861,0.014002938888408678,0.43634001484780993,0.45622119815668205,0.22586455331412103,0.02702702702702703,YDR078C,non_ess
7,204,1,335,262,6497,4842.0,0.020895522388059702,0.608955223880597,0.05410987195373813,1.3418009087154068,2.589543872071753,0.14285714285714285,0.019411524315488354,0.02023121387283237,0.017633330452070186,0.4019425884682009,0.402457757296467,0.2133165225744476,0.02702702702702703,YDR079W,non_ess
3,5,1,218,221,6218,4319.0,0.013761467889908258,0.022935779816513763,0.05116925214169947,1.4396851122945127,3.7182989889634945,0.3333333333333333,0.011442582754393136,0.008670520231213872,0.0004321894718644654,0.38468200940361297,0.33947772657450076,0.1819164265129683,0.02702702702702703,YDR079C-A,non_ess
23,101,2,2978,274,7218,5081.0,0.007723304231027535,0.033915379449294826,0.053926392442432594,1.4205864987207242,6.982295508415838,0.08695652173913043,0.19942787086228037,0.06647398843930635,0.0087302273316622,0.4465478841870824,0.42089093701996927,0.2276657060518732,0.05405405405405406,YDR080W,non_ess
5,28,0,2777,275,7287,5435.0,0.0018005041411595247,0.010082823190493338,0.050597976080956765,1.340754369825207,28.102115915363388,0.0,0.18573763792398856,0.014450867052023121,0.002420261042441006,0.4508166295471418,0.42242703533026116,0.2489193083573487,0.0,YDR081C,ess
7,51,0,1484,224,2957,6140.0,0.0047169811320754715,0.03436657681940701,0.036482084690553744,0.48159609120521174,7.734201954397394,0.0,0.0976706170821414,0.02023121387283237,0.0044083326130175465,0.18293739173471912,0.34408602150537637,0.2912463976945245,0.0,YDR082W,ess
7,32,3,1178,194,2435,5711.0,0.005942275042444821,0.027164685908319185,0.03396953248117668,0.4263701628436351,5.7165870375465895,0.42857142857142855,0.0768287699223539,0.02023121387283237,0.0027660126199325783,0.15064340509774807,0.2980030721966206,0.26548991354466855,0.08108108108108109,YDR083W,non_ess
3,14,6,599,181,2318,5385.0,0.005008347245409015,0.02337228714524207,0.03361188486536676,0.43045496750232126,6.711173011451563,2.0,0.037392725786677565,0.008670520231213872,0.001210130521220503,0.14340509774808216,0.2780337941628264,0.24591738712776173,0.16216216216216217,YDR084C,non_ess
19,93,3,1862,192,2800,5497.0,0.01020408163265306,0.04994629430719656,0.034928142623249045,0.5093687465890486,3.422957977078407,0.15789473684210525,0.12341642827952595,0.05491329479768786,0.008038724176679056,0.17322444939371442,0.29493087557603687,0.2526416906820365,0.08108108108108109,YDR085C,non_ess
1,6,0,242,222,3462,6055.0,0.004132231404958678,0.024793388429752067,0.03666391412056152,0.5717588769611891,8.872667217175888,0.0,0.013077237433592154,0.002890173410404624,0.0005186273662373584,0.21417965850037118,0.34101382488479265,0.2861431316042267,0.0,YDR086C,ess
6,45,0,1148,240,3619,6848.0,0.005226480836236934,0.039198606271777,0.035046728971962614,0.5284754672897196,6.705607476635513,0.0,0.07478545157335513,0.017341040462427744,0.003889705246780188,0.22389260084137588,0.3686635944700461,0.3337536023054755,0.0,YDR088C,ess
28,210,4,2609,263,3900,7248.0,0.010732081257186662,0.08049060942889996,0.03628587196467991,0.5380794701986755,3.3810657127089243,0.14285714285714285,0.17429505516959543,0.08092485549132948,0.018151957818307547,0.2412769116555308,0.4039938556067588,0.35776897214217096,0.10810810810810811,YDR089W,non_ess
7,31,1,932,242,3721,6810.0,0.0075107296137339056,0.033261802575107295,0.035535976505139504,0.5464023494860499,4.731361443255717,0.14285714285714285,0.06007355946056396,0.02023121387283237,0.0026795747255596854,0.23020292006928977,0.3717357910906298,0.3314721421709894,0.02702702702702703,YDR090C,non_ess
3,7,0,1826,211,2994,6864.0,0.0016429353778751369,0.0038335158817086527,0.03074009324009324,0.4361888111888112,18.710470085470085,0.0,0.12096444626072743,0.008670520231213872,0.0006050652606102515,0.1852264291017075,0.3241167434715822,0.33471421709894333,0.0,YDR091C,ess
13,103,1,729,196,2660,6208.0,0.01783264746227709,0.1412894375857339,0.03157216494845361,0.42847938144329895,1.77046986518636,0.07692307692307693,0.04624710529900559,0.03757225433526011,0.008903103120407986,0.1645632269240287,0.3010752688172043,0.2953290105667627,0.02702702702702703,YDR092W,non_ess
140,3001,1,4838,195,2677,6228.0,0.028937577511368336,0.6202976436544027,0.0313102119460501,0.4298330122029544,1.081991467107074,0.007142857142857143,0.3261136085002043,0.40462427745664736,0.2594001210130521,0.1656149467953477,0.2995391705069124,0.2965297790585975,0.02702702702702703,YDR093W,non_ess
44,2201,17,335,129,2055,5108.0,0.13134328358208955,6.570149253731343,0.025254502740798747,0.40231010180109633,0.19227860041289954,0.38636363636363635,0.019411524315488354,0.12716763005780346,0.19024980551473766,0.1271343726800297,0.19815668202764977,0.22928674351585016,0.4594594594594595,YDR094W,non_ess
42,937,0,410,128,2049,5341.0,0.1024390243902439,2.2853658536585364,0.02396554952256132,0.3836360232166261,0.23394941200595576,0.0,0.02451982018798529,0.12138728323699421,0.0809923070274008,0.12676317743132887,0.1966205837173579,0.24327569644572528,0.0,YDR095C,non_ess
10,45,0,2684,95,1074,8046.0,0.0037257824143070045,0.01676602086438152,0.011807109122545364,0.13348247576435496,3.1690280884911757,0.0,0.17940335104209237,0.028901734104046242,0.003889705246780188,0.06644394951744617,0.14592933947772657,0.4056796349663785,0.0,YDR096W,non_ess
18,157,0,3728,129,1473,9662.0,0.004828326180257511,0.0421137339055794,0.013351273028358517,0.15245290830055888,2.7651969916511416,0.0,0.2505108295872497,0.05202312138728323,0.013570749416544212,0.09112843355605048,0.19815668202764977,0.5027017291066282,0.0,YDR097C,non_ess
21,172,10,857,139,1591,9570.0,0.024504084014002333,0.20070011668611434,0.014524555903866249,0.16624869383490073,0.5927402099815893,0.47619047619047616,0.054965263588067026,0.06069364161849711,0.014867317832137609,0.09842860678049987,0.21351766513056836,0.4971781940441883,0.2702702702702703,YDR098C,non_ess
28,538,3,1647,149,1723,9535.0,0.01700060716454159,0.32665452337583484,0.015626638699528055,0.1807026743576298,0.919181212075811,0.10714285714285714,0.10877264677836808,0.08092485549132948,0.046503587172616476,0.10659490225191784,0.22887864823348694,0.4950768491834774,0.08108108108108109,YDR099W,non_ess
5,102,7,431,149,1690,9633.0,0.01160092807424594,0.23665893271461716,0.015467663240942594,0.17543859649122806,1.3333125713692515,1.4,0.025950143032284434,0.014450867052023121,0.008816665226035093,0.10455332838406335,0.22887864823348694,0.5009606147934678,0.1891891891891892,YDR100W,non_ess
11,47,1,1781,140,2253,9216.0,0.006176305446378439,0.026389668725435148,0.015190972222222222,0.24446614583333334,2.459556502525252,0.09090909090909091,0.11789946873722927,0.031791907514450865,0.0040625810355259745,0.13938381588715665,0.21505376344086022,0.4759245917387127,0.02702702702702703,YDR101C,non_ess
14,313,3,332,143,2265,7376.0,0.04216867469879518,0.9427710843373494,0.019387201735357917,0.3070770065075922,0.4597536411527735,0.21428571428571427,0.019207192480588477,0.04046242774566474,0.02705506093871553,0.14012620638455828,0.2196620583717358,0.36545389048991356,0.08108108108108109,YDR102C,non_ess
22,214,2,2753,150,2311,7779.0,0.007991282237559027,0.0777333817653469,0.01928268414963363,0.2970818871320221,2.4129649756336993,0.09090909090909091,0.18410298324478955,0.06358381502890173,0.018497709395799117,0.14297203662459787,0.2304147465437788,0.3896493756003842,0.05405405405405406,YDR103W,non_ess
28,208,0,3737,156,2365,5277.0,0.007492641156007493,0.05565962001605566,0.029562251279135872,0.4481713094561304,3.9455047510760983,0.0,0.2511238250919493,0.08092485549132948,0.01797908202956176,0.14631279386290522,0.23963133640552994,0.23943323727185395,0.0,YDR104C,non_ess
11,57,2,1421,94,1987,3519.0,0.007741027445460943,0.04011259676284307,0.026712134129013923,0.5646490480250071,3.450722054302617,0.18181818181818182,0.09337964854924398,0.031791907514450865,0.004926959979254905,0.12292749319475377,0.1443932411674347,0.13388568683957733,0.05405405405405406,YDR105C,non_ess
10,62,4,854,91,1977,3333.0,0.0117096018735363,0.07259953161592506,0.027302730273027303,0.5931593159315932,2.3316531653165313,0.4,0.054760931753167146,0.028901734104046242,0.005359149451119371,0.12230883444691908,0.13978494623655913,0.12271853986551393,0.10810810810810811,YDR106W,non_ess
16,80,0,2018,154,3148,3809.0,0.007928642220019821,0.03964321110009911,0.04043055920189026,0.8264636387503281,5.099304279338409,0.0,0.1340416836943196,0.046242774566473986,0.006915031549831446,0.1947537738183618,0.23655913978494625,0.15129682997118155,0.0,YDR107C,non_ess
13,91,1,2096,165,3292,4278.0,0.006202290076335878,0.04341603053435115,0.038569424964936885,0.769518466573165,6.218578055885208,0.07692307692307693,0.1393543114017164,0.03757225433526011,0.00786584838793327,0.2036624597871814,0.2534562211981567,0.179454851104707,0.02702702702702703,YDR108W,non_ess
19,116,11,2147,175,3381,4667.0,0.008849557522123894,0.05402887750349324,0.0374973216198843,0.7244482536961646,4.237197343046925,0.5789473684210527,0.14282795259501432,0.05491329479768786,0.010026795747255596,0.20916852264291017,0.26881720430107525,0.20280979827089335,0.2972972972972973,YDR109C,non_ess
16,77,6,1700,167,3324,4443.0,0.009411764705882352,0.045294117647058825,0.03758721584514967,0.7481431465226198,3.993641683547153,0.375,0.11238250919493258,0.046242774566473986,0.006655717866712767,0.2056421677802524,0.2565284178187404,0.1893611911623439,0.16216216216216217,YDR110W,non_ess
21,161,5,1523,172,3605,4169.0,0.013788575180564675,0.1057124097176625,0.04125689613816263,0.8647157591748621,2.9921072770676993,0.23809523809523808,0.10032693093583982,0.06069364161849711,0.013916500994035784,0.2230264785944073,0.2642089093701997,0.17291066282420747,0.13513513513513514,YDR111C,non_ess
8,79,3,308,167,3578,3394.0,0.025974025974025976,0.2564935064935065,0.04920447849145551,1.0542133176193282,1.8943724219210372,0.375,0.017572537801389457,0.023121387283236993,0.006828593655458553,0.22135609997525363,0.2565284178187404,0.12638088376561,0.08108108108108109,YDR112W,non_ess
2,18,0,1121,209,4239,4210.0,0.001784121320249777,0.016057091882247992,0.0496437054631829,1.0068883610451307,27.825296912114013,0.0,0.07294646505925624,0.005780346820809248,0.0015558820987120754,0.26224944320712695,0.3210445468509985,0.17537223823246878,0.0,YDR113C,ess
8,41,1,302,208,4234,3975.0,0.026490066225165563,0.1357615894039735,0.052327044025157234,1.0651572327044025,1.9753459119496857,0.125,0.017163874131589704,0.023121387283236993,0.003543953669288616,0.2619401138332096,0.3195084485407066,0.16126320845341016,0.02702702702702703,YDR114C,non_ess
1,12,3,317,208,4234,3975.0,0.0031545741324921135,0.03785488958990536,0.052327044025157234,1.0651572327044025,16.587672955974842,3.0,0.018185533306089092,0.002890173410404624,0.0010372547324747168,0.2619401138332096,0.3195084485407066,0.16126320845341016,0.08108108108108109,YDR115W,non_ess
8,26,0,857,218,4295,4295.0,0.009334889148191364,0.030338389731621937,0.05075669383003492,1.0,5.437310826542491,0.0,0.054965263588067026,0.023121387283236993,0.00224738525369522,0.2657139321950012,0.3348694316436252,0.18047550432276654,0.0,YDR116C,non_ess
12,92,0,1697,224,4529,4669.0,0.007071302298173247,0.054213317619328225,0.047976011994003,0.9700149925037481,6.784607696151924,0.0,0.1121781773600327,0.03468208092485549,0.007952286282306162,0.2801905468943331,0.34408602150537637,0.20292987512007682,0.0,YDR117C,non_ess
10,204,0,1958,210,4116,4454.0,0.005107252298263534,0.1041879468845761,0.04714863044454423,0.9241131567130669,9.23170184104176,0.0,0.12995504699632204,0.028901734104046242,0.017633330452070186,0.2546399406087602,0.3225806451612903,0.19002161383285304,0.0,YDR118W,ess
3,10,0,116,190,3839,4234.0,0.02586206896551724,0.08620689655172414,0.04487482286254133,0.9067076051015588,1.735159817351598,0.0,0.004495300367797304,0.008670520231213872,0.0008643789437289308,0.23750309329373917,0.29185867895545314,0.17681316042267048,0.0,YDR118W-A,non_ess
31,181,0,2306,238,5680,5316.0,0.013443191673894189,0.0784908933217693,0.04477050413844996,1.0684725357411589,3.33034782397631,0.0,0.1536575398447078,0.08959537572254335,0.015645258881493648,0.3513981687701064,0.3655913978494624,0.2417747358309318,0.0,YDR119W,non_ess
9,265,4,200,157,4263,4658.0,0.045,1.325,0.03370545298411335,0.9151996565049377,0.74901006631363,0.4444444444444444,0.010216591744993871,0.026011560693641616,0.022906042008816664,0.2637342242019302,0.2411674347158218,0.20226945244956773,0.10810810810810811,YDR119W-A,non_ess
7,30,9,1712,171,4389,5242.0,0.0040887850467289715,0.017523364485981307,0.0326211369706219,0.8372758489126287,7.978198070529242,1.2857142857142858,0.11319983653453208,0.02023121387283237,0.0025931368311867924,0.27152932442464733,0.2626728110599078,0.2373318924111431,0.24324324324324326,YDR120C,non_ess
8,38,0,590,158,4219,4699.0,0.013559322033898305,0.06440677966101695,0.03362417535645882,0.8978506065120239,2.479782932538838,0.0,0.03677973028197794,0.023121387283236993,0.0032846399861699367,0.26101212571145754,0.24270353302611367,0.20473102785782898,0.0,YDR121W,non_ess
25,155,1,3194,158,4281,4578.0,0.007827175954915467,0.04852849092047589,0.0345128877238969,0.935124508519004,4.409366535605068,0.04,0.21413976297507153,0.0722543352601156,0.013397873627798427,0.26484780994803264,0.24270353302611367,0.19746637848222864,0.02702702702702703,YDR122W,non_ess
8,30,1,914,146,3193,4214.0,0.0087527352297593,0.03282275711159737,0.03464641670621737,0.7577123872804936,3.9583531086853343,0.125,0.0588475684511647,0.023121387283236993,0.0025931368311867924,0.19753773818361792,0.22427035330261136,0.17561239193083572,0.02702702702702703,YDR123C,non_ess
12,142,6,974,149,3237,4295.0,0.012320328542094456,0.1457905544147844,0.03469150174621653,0.7536670547147847,2.815793558401242,0.5,0.06293420514916225,0.03468208092485549,0.012274181000950816,0.20025983667409056,0.22887864823348694,0.18047550432276654,0.16216216216216217,YDR124W,non_ess
3,6,3,1361,111,2604,3631.0,0.002204261572373255,0.00440852314474651,0.03057009088405398,0.7171578077664555,13.868631231065821,1.0,0.08929301185124643,0.008670520231213872,0.0005186273662373584,0.16109873793615442,0.17050691244239632,0.14060999039385205,0.08108108108108109,YDR125C,non_ess
15,132,4,1010,110,2599,3824.0,0.01485148514851485,0.1306930693069307,0.028765690376569036,0.6796548117154811,1.9368898186889818,0.26666666666666666,0.06538618716796077,0.04335260115606936,0.011409802057221885,0.16078940856223706,0.16897081413210446,0.15219740634005763,0.10810810810810811,YDR126W,non_ess
19,117,0,4766,103,3167,4083.0,0.003986571548468317,0.024548887956357533,0.025226549106049472,0.7756551555228999,6.327880686285884,0.0,0.32120964446260725,0.05491329479768786,0.01011323364162849,0.1959292254392477,0.15821812596006143,0.16774735830931795,0.0,YDR127W,non_ess
41,507,4,3446,223,5111,5483.0,0.011897852582704585,0.14712710388856645,0.040671165420390294,0.9321539303301113,3.418361854601584,0.0975609756097561,0.23130363710666124,0.11849710982658959,0.04382401244705679,0.3161964860183123,0.3425499231950845,0.25180115273775217,0.10810810810810811,YDR128W,non_ess
3,16,0,2039,169,3174,4142.0,0.0014713094654242277,0.00784698381559588,0.04080154514727185,0.7662964751327861,27.731450185095763,0.0,0.13547200653861874,0.008670520231213872,0.0013830063099662892,0.196362286562732,0.25960061443932414,0.17128962536023054,0.0,YDR129C,non_ess
5,25,1,875,159,3023,3902.0,0.005714285714285714,0.02857142857142857,0.0407483341875961,0.7747309072270631,7.1309584828293175,0.2,0.05619125459746629,0.014450867052023121,0.002160947359322327,0.1870205394704281,0.24423963133640553,0.15688040345821325,0.02702702702702703,YDR130C,non_ess
19,152,1,1670,172,3130,4062.0,0.011377245508982036,0.09101796407185629,0.04234367306745446,0.7705563761693747,3.7217860011920494,0.05263157894736842,0.1103391908459338,0.05491329479768786,0.013138559944679747,0.19364018807225933,0.2642089093701997,0.16648655139289145,0.02702702702702703,YDR131C,non_ess
22,97,2,1487,174,3172,4115.0,0.014794889038332213,0.0652320107599193,0.042284325637910083,0.7708383961117862,2.858036010162377,0.09090909090909091,0.09787494891704128,0.06358381502890173,0.008384475754170628,0.19623855481316504,0.2672811059907834,0.16966858789625358,0.05405405405405406,YDR132C,non_ess
1,1,3,335,181,4135,4091.0,0.0029850746268656717,0.0029850746268656717,0.044243461256416525,1.0107553165485212,14.821559520899536,3.0,0.019411524315488354,0.002890173410404624,8.643789437289307e-05,0.2558153922296461,0.2780337941628264,0.16822766570605185,0.08108108108108109,YDR133C,non_ess
48,303,4,4547,194,4182,5176.0,0.010556410820321091,0.06663734330327689,0.037480680061823805,0.8079598145285936,3.5505135883565173,0.08333333333333333,0.3062934205149162,0.13872832369942195,0.0261906819949866,0.25872308834446917,0.2980030721966206,0.23336935638808837,0.10810810810810811,YDR135C,non_ess
38,265,1,572,185,4138,4304.0,0.06643356643356643,0.4632867132867133,0.042983271375464684,0.9614312267657993,0.6470113480727842,0.02631578947368421,0.03555373927257867,0.10982658959537572,0.022906042008816664,0.2560009898539965,0.28417818740399386,0.18101585014409222,0.02702702702702703,YDR136C,non_ess
15,274,0,1991,194,4266,4557.0,0.007533902561526871,0.13761928679055752,0.042571867456660084,0.9361421988150099,5.650705873747349,0.0,0.13220269718022068,0.04335260115606936,0.0236839830581727,0.2639198218262806,0.2980030721966206,0.1962055715658021,0.0,YDR137W,non_ess
8,26,0,2258,192,3545,4591.0,0.00354295837023915,0.011514614703277236,0.04182095404051405,0.7721629274667828,11.80396427793509,0.0,0.15038823048630978,0.023121387283236993,0.00224738525369522,0.21931452610739915,0.29493087557603687,0.1982468780019212,0.0,YDR138W,non_ess
2,16,1,306,78,1656,2550.0,0.006535947712418301,0.05228758169934641,0.03058823529411765,0.6494117647058824,4.68,0.5,0.017436316578122873,0.005780346820809248,0.0013830063099662892,0.10244988864142539,0.11981566820276497,0.07570845341018251,0.02702702702702703,YDR139C,non_ess
2,12,1,665,78,1656,2937.0,0.0030075187969924814,0.01804511278195489,0.026557711950970377,0.5638406537282942,8.830439223697649,0.5,0.04188802615447487,0.005780346820809248,0.0010372547324747168,0.10244988864142539,0.11981566820276497,0.0989433237271854,0.02702702702702703,YDR140W,non_ess
20,66,1,5096,99,1883,3830.0,0.003924646781789639,0.012951334379905808,0.025848563968668407,0.491644908616188,6.58621409921671,0.05,0.3436861463015938,0.057803468208092484,0.005704901028610943,0.11649344221727295,0.15207373271889402,0.15255763688760807,0.02702702702702703,YDR141C,ess
17,126,2,1127,108,1300,4305.0,0.015084294587400177,0.11180124223602485,0.025087108013937282,0.30197444831591175,1.6631276901004304,0.11764705882352941,0.07335512872905599,0.04913294797687861,0.010891174690984527,0.08042563721851026,0.16589861751152074,0.18107588856868395,0.05405405405405406,YDR142C,non_ess
20,220,0,1832,116,1340,4671.0,0.010917030567685589,0.12008733624454149,0.024834082637550846,0.2868764718475701,2.2748019695996575,0.0,0.12137310993052719,0.057803468208092484,0.019016336762036477,0.08290027220984904,0.1781874039938556,0.2030499519692603,0.0,YDR143C,non_ess
25,161,0,1790,121,1519,4164.0,0.013966480446927373,0.08994413407821229,0.029058597502401536,0.3647934678194044,2.08059558117195,0.0,0.1185124642419289,0.0722543352601156,0.013916500994035784,0.09397426379609007,0.1858678955453149,0.1726104707012488,0.0,YDR144C,non_ess
13,106,2,2129,121,1519,4066.0,0.0061061531235321745,0.0497886331611085,0.029758976881455977,0.3735858337432366,4.873604752355368,0.15384615384615385,0.14160196158561505,0.03757225433526011,0.009162416803526665,0.09397426379609007,0.1858678955453149,0.1667267050912584,0.05405405405405406,YDR146C,non_ess
